,Language,a,b,c,d,prompts
240,RO,zi,nanosecundă,apartament,"['dormitor', 'cameră', 'baie', 'bucătărie', 'chicinetă', 'sufragerie', 'cămară', 'toaletă', 'duș']","""zi"" este pentru ""nanosecundă"" cum ""apartament"" este pentru "
241,RO,telefon,receptor,automobil,"['motor', 'cotieră', 'tatieră', 'grilaj', 'balama', 'țeavă_de_eșapament', 'suspensie', 'capotă', 'claxon', 'sirenă', 'benzină', 'ax_vertical', 'portbagaj', 'podea', 'bară', 'combustibil', 'amortizor', 'ușă', 'stabilizator', 'scaun', 'fereastră', 'eșapament', 'aripioară_auto', 'spate', 'bagaj', 'pedală', 'centură_de_siguranță', 'înalt', 'aripă', 'gazolină', 'aripioară', 'capac', 'amortizor_de_zgomot', 'pistol', 'compartiment', 'dos', 'radiator', 'accesoriu', 'trapă', 'acoperiș', 'lumini', 'mânușe', 'pungă', 'pernă', 'spătar', 'accelerator', 'terță', 'regulator', 'capotă_de_autoturism', 'aer', 'amgreaj', 'tobă_de_eșapament', 'oglindă', 'șoc', 'invers', 'bară_anti-balansare', 'pedală_de_accelerație', 'scaun_de_automobil', 'claxon_automobil', 'anti-balansare', 'motor_automobil', 'motor_diesel', 'ușa_masinii', 'amortizor_de_șoc', 'compartiment_pentru_bagaj', 'torpedou', 'bara_de_protecție', 'sistem_de_eșapament', 'prima_treaptă', 'ultima_treaptă', 'lunetă', 'airbag', 'încuietoare', 'motor_pe_benzină', 'accesoriu_automobil', 'colector_de_aspiraţie', 'buton_de_claxon', 'bordură_de_rulare', 'bară_stabilizatoare', 'claxon_de_motor', 'colector_de_eșapament', 'grila_radiator', 'articliulație_flexibilă', 'ornament_capotă', 'valvă_de_eșapament', 'oglină_auto', 'accelerație', 'manșarier', 'geamul_mașinii', 'sistem_de_suspensie', 'treapta_a_treia']","""telefon"" este pentru ""receptor"" cum ""automobil"" este pentru "
242,RO,film,cadru,automobil,"['motor', 'cotieră', 'tatieră', 'grilaj', 'balama', 'țeavă_de_eșapament', 'suspensie', 'capotă', 'claxon', 'sirenă', 'benzină', 'ax_vertical', 'portbagaj', 'podea', 'bară', 'combustibil', 'amortizor', 'ușă', 'stabilizator', 'scaun', 'fereastră', 'eșapament', 'aripioară_auto', 'spate', 'bagaj', 'pedală', 'centură_de_siguranță', 'înalt', 'aripă', 'gazolină', 'aripioară', 'capac', 'amortizor_de_zgomot', 'pistol', 'compartiment', 'dos', 'radiator', 'accesoriu', 'trapă', 'acoperiș', 'lumini', 'mânușe', 'pungă', 'pernă', 'spătar', 'accelerator', 'terță', 'regulator', 'capotă_de_autoturism', 'aer', 'amgreaj', 'tobă_de_eșapament', 'oglindă', 'șoc', 'invers', 'bară_anti-balansare', 'pedală_de_accelerație', 'scaun_de_automobil', 'claxon_automobil', 'anti-balansare', 'motor_automobil', 'motor_diesel', 'ușa_masinii', 'amortizor_de_șoc', 'compartiment_pentru_bagaj', 'torpedou', 'bara_de_protecție', 'sistem_de_eșapament', 'prima_treaptă', 'ultima_treaptă', 'lunetă', 'airbag', 'încuietoare', 'motor_pe_benzină', 'accesoriu_automobil', 'colector_de_aspiraţie', 'buton_de_claxon', 'bordură_de_rulare', 'bară_stabilizatoare', 'claxon_de_motor', 'colector_de_eșapament', 'grila_radiator', 'articliulație_flexibilă', 'ornament_capotă', 'valvă_de_eșapament', 'oglină_auto', 'accelerație', 'manșarier', 'geamul_mașinii', 'sistem_de_suspensie', 'treapta_a_treia']","""film"" este pentru ""cadru"" cum ""automobil"" este pentru "
243,RO,port,ancorare,automobil,"['motor', 'cotieră', 'tatieră', 'grilaj', 'balama', 'țeavă_de_eșapament', 'suspensie', 'capotă', 'claxon', 'sirenă', 'benzină', 'ax_vertical', 'portbagaj', 'podea', 'bară', 'combustibil', 'amortizor', 'ușă', 'stabilizator', 'scaun', 'fereastră', 'eșapament', 'aripioară_auto', 'spate', 'bagaj', 'pedală', 'centură_de_siguranță', 'înalt', 'aripă', 'gazolină', 'aripioară', 'capac', 'amortizor_de_zgomot', 'pistol', 'compartiment', 'dos', 'radiator', 'accesoriu', 'trapă', 'acoperiș', 'lumini', 'mânușe', 'pungă', 'pernă', 'spătar', 'accelerator', 'terță', 'regulator', 'capotă_de_autoturism', 'aer', 'amgreaj', 'tobă_de_eșapament', 'oglindă', 'șoc', 'invers', 'bară_anti-balansare', 'pedală_de_accelerație', 'scaun_de_automobil', 'claxon_automobil', 'anti-balansare', 'motor_automobil', 'motor_diesel', 'ușa_masinii', 'amortizor_de_șoc', 'compartiment_pentru_bagaj', 'torpedou', 'bara_de_protecție', 'sistem_de_eșapament', 'prima_treaptă', 'ultima_treaptă', 'lunetă', 'airbag', 'încuietoare', 'motor_pe_benzină', 'accesoriu_automobil', 'colector_de_aspiraţie', 'buton_de_claxon', 'bordură_de_rulare', 'bară_stabilizatoare', 'claxon_de_motor', 'colector_de_eșapament', 'grila_radiator', 'articliulație_flexibilă', 'ornament_capotă', 'valvă_de_eșapament', 'oglină_auto', 'accelerație', 'manșarier', 'geamul_mașinii', 'sistem_de_suspensie', 'treapta_a_treia']","""port"" este pentru ""ancorare"" cum ""automobil"" este pentru "
244,RO,pisică,ochi,ceainic,"['ciuciur', 'mâner', 'buton_capac', 'capac', 'corp', 'vas', 'bază', 'filtru', 'filtru_de_ceai']","""pisică"" este pentru ""ochi"" cum ""ceainic"" este pentru "
245,RO,cerb,ciot,zi,"['oră', 'dimineață', 'seară', 'nanosecundă', 'amiaza', 'femtosecundă', 'h', 'minute', 'microsecundă', 'ms', 'timp', 'miezul_nopții', 'sec', 'timpul_nopții', 'min', 'amiază', 'înserat', 'picosecundă', 'timpul_zilei', 'minut', 'lumina_zilei', 's', 'înalt', 'par', 'sfert', 'dimi', 'mareea_de_la_amiază', 'secundă', 'după_amiază', 'doisprezece', 'milisecundă', 'miezul_zilei', 'miezul_după-amiezii', 'attosecudă', 'noapte', 'timpul_dimineții', 'amiaza_mare', 'jumătate_de_oră', 'douăsprezece_amiază', 'orele_serii', 'orele_dimineții', 'stingerea', '60_minute', 'orele_', '30_minute', '15_minute', 'sfert_de_oră']","""cerb"" este pentru ""ciot"" cum ""zi"" este pentru "
246,RO,ușă,cadru_de_ușă,plăcintă,"['crustă', 'brânză', 'umplutură', 'fruct', 'măr', 'fructe_de_pădure', 'glazură', 'foietaj']","""ușă"" este pentru ""cadru_de_ușă"" cum ""plăcintă"" este pentru "
247,RO,trunchi,fesier,apartament,"['dormitor', 'cameră', 'baie', 'bucătărie', 'chicinetă', 'sufragerie', 'cămară', 'toaletă', 'duș']","""trunchi"" este pentru ""fesier"" cum ""apartament"" este pentru "
248,RO,autocar,conductor,film,"['scenă', 'subtritrări', 'filmare', 'credit', 'episod', 'cadru', 'secvență', 'credite', 'titlu']","""autocar"" este pentru ""conductor"" cum ""film"" este pentru "
249,RO,ortografie,ortografiere,cămasă,"['nasture', 'jabou', 'guler', 'mânecă', 'nasturi', 'buzunar', 'spatele_cămășii', 'mâneca_cămășii', 'fața_cămășii', 'nasturii_cămășii']","""ortografie"" este pentru ""ortografiere"" cum ""cămasă"" este pentru "
250,RO,academie,institut,zi,"['oră', 'dimineață', 'seară', 'nanosecundă', 'amiaza', 'femtosecundă', 'h', 'minute', 'microsecundă', 'ms', 'timp', 'miezul_nopții', 'sec', 'timpul_nopții', 'min', 'amiază', 'înserat', 'picosecundă', 'timpul_zilei', 'minut', 'lumina_zilei', 's', 'înalt', 'par', 'sfert', 'dimi', 'mareea_de_la_amiază', 'secundă', 'după_amiază', 'doisprezece', 'milisecundă', 'miezul_zilei', 'miezul_după-amiezii', 'attosecudă', 'noapte', 'timpul_dimineții', 'amiaza_mare', 'jumătate_de_oră', 'douăsprezece_amiază', 'orele_serii', 'orele_dimineții', 'stingerea', '60_minute', 'orele_', '30_minute', '15_minute', 'sfert_de_oră']","""academie"" este pentru ""institut"" cum ""zi"" este pentru "
251,RO,biserică,altar,zi,"['oră', 'dimineață', 'seară', 'nanosecundă', 'amiaza', 'femtosecundă', 'h', 'minute', 'microsecundă', 'ms', 'timp', 'miezul_nopții', 'sec', 'timpul_nopții', 'min', 'amiază', 'înserat', 'picosecundă', 'timpul_zilei', 'minut', 'lumina_zilei', 's', 'înalt', 'par', 'sfert', 'dimi', 'mareea_de_la_amiază', 'secundă', 'după_amiază', 'doisprezece', 'milisecundă', 'miezul_zilei', 'miezul_după-amiezii', 'attosecudă', 'noapte', 'timpul_dimineții', 'amiaza_mare', 'jumătate_de_oră', 'douăsprezece_amiază', 'orele_serii', 'orele_dimineții', 'stingerea', '60_minute', 'orele_', '30_minute', '15_minute', 'sfert_de_oră']","""biserică"" este pentru ""altar"" cum ""zi"" este pentru "
252,RO,trunchi,acromion,faleză,"['port', 'port_maritim', 'doc', 'liman', 'ancorare', 'debarcare', 'refugiu', 'perioadă_de_andocare', 'zonă_de_ancorare', 'facilitate_de_andocare', 'loc_de_debarcare', 'debarcader']","""trunchi"" este pentru ""acromion"" cum ""faleză"" este pentru "
253,RO,trunchi,stand,fotoliu,"['scaun', 'cotieră', 'tatieră', 'cotiere', 'repaus', 'suport', 'spate', 'picior', 'spătar', 'picioare']","""trunchi"" este pentru ""stand"" cum ""fotoliu"" este pentru "
254,RO,masă,veselă,autocar,"['scaune', 'conductor', 'fereastră', 'șofer', 'acoperiș']","""masă"" este pentru ""veselă"" cum ""autocar"" este pentru "
255,RO,telefon,microfon,zi,"['oră', 'dimineață', 'seară', 'nanosecundă', 'amiaza', 'femtosecundă', 'h', 'minute', 'microsecundă', 'ms', 'timp', 'miezul_nopții', 'sec', 'timpul_nopții', 'min', 'amiază', 'înserat', 'picosecundă', 'timpul_zilei', 'minut', 'lumina_zilei', 's', 'înalt', 'par', 'sfert', 'dimi', 'mareea_de_la_amiază', 'secundă', 'după_amiază', 'doisprezece', 'milisecundă', 'miezul_zilei', 'miezul_după-amiezii', 'attosecudă', 'noapte', 'timpul_dimineții', 'amiaza_mare', 'jumătate_de_oră', 'douăsprezece_amiază', 'orele_serii', 'orele_dimineții', 'stingerea', '60_minute', 'orele_', '30_minute', '15_minute', 'sfert_de_oră']","""telefon"" este pentru ""microfon"" cum ""zi"" este pentru "
256,RO,automobil,spate,automobil,"['motor', 'cotieră', 'tatieră', 'grilaj', 'balama', 'țeavă_de_eșapament', 'suspensie', 'capotă', 'claxon', 'sirenă', 'benzină', 'ax_vertical', 'portbagaj', 'podea', 'bară', 'combustibil', 'amortizor', 'ușă', 'stabilizator', 'scaun', 'fereastră', 'eșapament', 'aripioară_auto', 'spate', 'bagaj', 'pedală', 'centură_de_siguranță', 'înalt', 'aripă', 'gazolină', 'aripioară', 'capac', 'amortizor_de_zgomot', 'pistol', 'compartiment', 'dos', 'radiator', 'accesoriu', 'trapă', 'acoperiș', 'lumini', 'mânușe', 'pungă', 'pernă', 'spătar', 'accelerator', 'terță', 'regulator', 'capotă_de_autoturism', 'aer', 'amgreaj', 'tobă_de_eșapament', 'oglindă', 'șoc', 'invers', 'bară_anti-balansare', 'pedală_de_accelerație', 'scaun_de_automobil', 'claxon_automobil', 'anti-balansare', 'motor_automobil', 'motor_diesel', 'ușa_masinii', 'amortizor_de_șoc', 'compartiment_pentru_bagaj', 'torpedou', 'bara_de_protecție', 'sistem_de_eșapament', 'prima_treaptă', 'ultima_treaptă', 'lunetă', 'airbag', 'încuietoare', 'motor_pe_benzină', 'accesoriu_automobil', 'colector_de_aspiraţie', 'buton_de_claxon', 'bordură_de_rulare', 'bară_stabilizatoare', 'claxon_de_motor', 'colector_de_eșapament', 'grila_radiator', 'articliulație_flexibilă', 'ornament_capotă', 'valvă_de_eșapament', 'oglină_auto', 'accelerație', 'manșarier', 'geamul_mașinii', 'sistem_de_suspensie', 'treapta_a_treia']","""automobil"" este pentru ""spate"" cum ""automobil"" este pentru "
257,RO,telefon,receptor_telefon,apartament,"['dormitor', 'cameră', 'baie', 'bucătărie', 'chicinetă', 'sufragerie', 'cămară', 'toaletă', 'duș']","""telefon"" este pentru ""receptor_telefon"" cum ""apartament"" este pentru "
258,RO,apartament,baie,zi,"['oră', 'dimineață', 'seară', 'nanosecundă', 'amiaza', 'femtosecundă', 'h', 'minute', 'microsecundă', 'ms', 'timp', 'miezul_nopții', 'sec', 'timpul_nopții', 'min', 'amiază', 'înserat', 'picosecundă', 'timpul_zilei', 'minut', 'lumina_zilei', 's', 'înalt', 'par', 'sfert', 'dimi', 'mareea_de_la_amiază', 'secundă', 'după_amiază', 'doisprezece', 'milisecundă', 'miezul_zilei', 'miezul_după-amiezii', 'attosecudă', 'noapte', 'timpul_dimineții', 'amiaza_mare', 'jumătate_de_oră', 'douăsprezece_amiază', 'orele_serii', 'orele_dimineții', 'stingerea', '60_minute', 'orele_', '30_minute', '15_minute', 'sfert_de_oră']","""apartament"" este pentru ""baie"" cum ""zi"" este pentru "
259,RO,zi,microsecundă,ortografie,"['separare_pe_silabe', 'punctuatie', 'semn_de_punctuație', 'împățire_pe_silabe', 'ortografiere']","""zi"" este pentru ""microsecundă"" cum ""ortografie"" este pentru "
260,RO,mașină_de_scris,tastatură,mașină_de_scris,"['tastatură', 'tambur', 'tabulator', 'bandă', 'shift', 'backspace', 'acșiune', 'cheie', 'tambur_mașină_de_scris', 'tasta_backspace', 'mecanism_de_acțiune', 'tastatura_mașinii_de_scris', 'shimbător', 'bara_de_spațiu', 'tasta_tabulator', 'bandă_mașină_de_scris']","""mașină_de_scris"" este pentru ""tastatură"" cum ""mașină_de_scris"" este pentru "
261,RO,automobil,motor,automobil,"['motor', 'cotieră', 'tatieră', 'grilaj', 'balama', 'țeavă_de_eșapament', 'suspensie', 'capotă', 'claxon', 'sirenă', 'benzină', 'ax_vertical', 'portbagaj', 'podea', 'bară', 'combustibil', 'amortizor', 'ușă', 'stabilizator', 'scaun', 'fereastră', 'eșapament', 'aripioară_auto', 'spate', 'bagaj', 'pedală', 'centură_de_siguranță', 'înalt', 'aripă', 'gazolină', 'aripioară', 'capac', 'amortizor_de_zgomot', 'pistol', 'compartiment', 'dos', 'radiator', 'accesoriu', 'trapă', 'acoperiș', 'lumini', 'mânușe', 'pungă', 'pernă', 'spătar', 'accelerator', 'terță', 'regulator', 'capotă_de_autoturism', 'aer', 'amgreaj', 'tobă_de_eșapament', 'oglindă', 'șoc', 'invers', 'bară_anti-balansare', 'pedală_de_accelerație', 'scaun_de_automobil', 'claxon_automobil', 'anti-balansare', 'motor_automobil', 'motor_diesel', 'ușa_masinii', 'amortizor_de_șoc', 'compartiment_pentru_bagaj', 'torpedou', 'bara_de_protecție', 'sistem_de_eșapament', 'prima_treaptă', 'ultima_treaptă', 'lunetă', 'airbag', 'încuietoare', 'motor_pe_benzină', 'accesoriu_automobil', 'colector_de_aspiraţie', 'buton_de_claxon', 'bordură_de_rulare', 'bară_stabilizatoare', 'claxon_de_motor', 'colector_de_eșapament', 'grila_radiator', 'articliulație_flexibilă', 'ornament_capotă', 'valvă_de_eșapament', 'oglină_auto', 'accelerație', 'manșarier', 'geamul_mașinii', 'sistem_de_suspensie', 'treapta_a_treia']","""automobil"" este pentru ""motor"" cum ""automobil"" este pentru "
262,RO,fotoliu,suport,trunchi,"['piept', 'cur', 'umăr', 'poponeț', 'stomac', 'poală', 'deltoid', 'diafragmă', 'dorsal', 'pectoral', 'spate', 'fesier', 'mijloc', 'mușchi_rodund', 'torace', 'tur', 'dos', 'osul_pieptului', 'fesieri', 'gladiolă', 'pulpă', 'spatele', 'fesele', 'serratus', 'stern', 'buric', 'burtă_mare', 'scaun', 'mediastin', 'șezut', 'axilă', 'burtă', 'fundament', 'acromion', 'intestinul_posterior', 'vezica_biliara', 'şa', 'obraz', 'brâu', 'maț', 'șale', 'abdominal', 'posterior', 'pântece', 'mic', 'abdomen', 'ombilic', 'subsuoară', 'talie', 'scapulă', 'mușchi_fesieri', 'manubriu', 'buci', 'lateral', 'secțiunea_mediană', 'pectorali', 'șold', 'fesă', 'intestin', 'sân', 'coadă', 'sferturi_posterioare', 'procesul_xifoid', 'vertebră_toracică', 'peretele_abdomenului', 'mușchiul_deltoid', 'cavitate_abdominală', 'artera_circumflexă_a_omoplatului', 'artera_gluteilor', 'artera_axilară', 'artera_colică', 'articulația_umărului', 'vezică_biliară', 'anvelopă_de_rezervă', 'mușchiul_serratus', 'mușchiul_fesier', 'mâner_al_dragostei', 'dorsalul_mare', 'mușchii_pectorali', 'mușchi_abdominal', 'artera_circumflexă_a_umărului', 'aortă_abdominală', 'vena_toracică', 'mușchiul_pectoral', 'hipocondru', 'zona_de_matitate_cardiacă', 'avitatea_glenoidiană', 'cutia_toracică', 'aorta_toracică', 'artera_scapulară_circumflexă', 'proces_acromial', 'osul_umărului', 'capătul_cozii', 'capătul_fundului', 'omoplat', 'manșetă_rotatoare', 'mezostern', 'vertebră_dorsală', 'mușchiul_rotund', 'cavitatea_toracică', 'cavitatea_axilară', 'cavitatea_pieptului', 'artera_fesieră', 'fosa_glenoidiană', 'fese', 'vertebra_lombară', 'capătul_spatelui']","""fotoliu"" este pentru ""suport"" cum ""trunchi"" este pentru "
263,RO,apartament,cameră,ceainic,"['ciuciur', 'mâner', 'buton_capac', 'capac', 'corp', 'vas', 'bază', 'filtru', 'filtru_de_ceai']","""apartament"" este pentru ""cameră"" cum ""ceainic"" este pentru "
264,RO,fotoliu,scaun,automobil,"['motor', 'cotieră', 'tatieră', 'grilaj', 'balama', 'țeavă_de_eșapament', 'suspensie', 'capotă', 'claxon', 'sirenă', 'benzină', 'ax_vertical', 'portbagaj', 'podea', 'bară', 'combustibil', 'amortizor', 'ușă', 'stabilizator', 'scaun', 'fereastră', 'eșapament', 'aripioară_auto', 'spate', 'bagaj', 'pedală', 'centură_de_siguranță', 'înalt', 'aripă', 'gazolină', 'aripioară', 'capac', 'amortizor_de_zgomot', 'pistol', 'compartiment', 'dos', 'radiator', 'accesoriu', 'trapă', 'acoperiș', 'lumini', 'mânușe', 'pungă', 'pernă', 'spătar', 'accelerator', 'terță', 'regulator', 'capotă_de_autoturism', 'aer', 'amgreaj', 'tobă_de_eșapament', 'oglindă', 'șoc', 'invers', 'bară_anti-balansare', 'pedală_de_accelerație', 'scaun_de_automobil', 'claxon_automobil', 'anti-balansare', 'motor_automobil', 'motor_diesel', 'ușa_masinii', 'amortizor_de_șoc', 'compartiment_pentru_bagaj', 'torpedou', 'bara_de_protecție', 'sistem_de_eșapament', 'prima_treaptă', 'ultima_treaptă', 'lunetă', 'airbag', 'încuietoare', 'motor_pe_benzină', 'accesoriu_automobil', 'colector_de_aspiraţie', 'buton_de_claxon', 'bordură_de_rulare', 'bară_stabilizatoare', 'claxon_de_motor', 'colector_de_eșapament', 'grila_radiator', 'articliulație_flexibilă', 'ornament_capotă', 'valvă_de_eșapament', 'oglină_auto', 'accelerație', 'manșarier', 'geamul_mașinii', 'sistem_de_suspensie', 'treapta_a_treia']","""fotoliu"" este pentru ""scaun"" cum ""automobil"" este pentru "
265,RO,biserică,capelă,castel,"['donjon', 'turn', 'turelă', 'poartă', 'temniță', 'șanț', 'fort', 'sala_de_mese']","""biserică"" este pentru ""capelă"" cum ""castel"" este pentru "
266,RO,radio,receptor,cămasă,"['nasture', 'jabou', 'guler', 'mânecă', 'nasturi', 'buzunar', 'spatele_cămășii', 'mâneca_cămășii', 'fața_cămășii', 'nasturii_cămășii']","""radio"" este pentru ""receptor"" cum ""cămasă"" este pentru "
267,RO,pian,pedală_moale,castel,"['donjon', 'turn', 'turelă', 'poartă', 'temniță', 'șanț', 'fort', 'sala_de_mese']","""pian"" este pentru ""pedală_moale"" cum ""castel"" este pentru "
268,RO,radio,detector,rochie,"['mânecă', 'plastron', 'fermoar', 'clemă', 'tiv', 'corsaj', 'decolteu', 'talie', 'curea']","""radio"" este pentru ""detector"" cum ""rochie"" este pentru "
269,RO,plăcintă,crustă,cămasă,"['nasture', 'jabou', 'guler', 'mânecă', 'nasturi', 'buzunar', 'spatele_cămășii', 'mâneca_cămășii', 'fața_cămășii', 'nasturii_cămășii']","""plăcintă"" este pentru ""crustă"" cum ""cămasă"" este pentru "
270,PT,dia,nanossegundo,apartamento,"['quarto', 'divisão', 'casa_de_banho', 'cozinha', 'minicozinha', 'sala_de_estar', 'despensa', 'wc', 'balneário', 'sala_de_jantar']","""dia"" está para ""nanossegundo"" assim como ""apartamento"" está para "
271,PT,telefone,receptor,carro,"['motor', 'apoio_de_braços', 'encosto_de_cabeça', 'grelha', 'dobradiça', 'tubo_de_escape', 'suspensão', 'capota', 'buzina', 'gasolina', 'pino', 'bagageira', 'chão', 'barra', 'pára-choques', 'porta', 'estabilizador', 'assento', 'janela', 'escape', 'aleta', 'traseira', 'bagagem', 'pedal', 'cinto_de_segurança', 'alto', 'asa', 'abafador', 'acelerador', 'compartimento', 'radiador', 'acessório', 'tecto_de_abrir', 'tejadilho', 'luzes', 'luva', 'saco', 'coxim', 'encosto', 'terceiro', 'ar', 'engrenagem', 'espelho', 'choque', 'marcha_atrás', 'barra_estabilizadora', 'pedal_acelerador', 'buzina_automóvel', 'motor_automóvel', 'motor_a_gasolina', 'porta_do_carro', 'amortecedor', 'porta_luvas', 'guarda_pára_choques', 'sistema_de_escape', 'primeira_velocidade', 'velocidade_alta', 'óculo_traseiro', 'terceira_velocidade', 'airbag', 'fechadura', 'acessório_automóvel', 'colector_de_admissão', 'botão_da_buzina', 'plataforma_de_apoio', 'DULICATE_barra_estabilizadora', 'buzina_de_motor', 'colector_de_escape', 'grelha_de_radiador', 'velocidade_baixa', 'junta_flexível', 'ornamento_da_capota', 'válvula_de_escape', 'espelho_do_carro', 'sistema_de_suspensão']","""telefone"" está para ""receptor"" assim como ""carro"" está para "
272,PT,filme,filmagem,carro,"['motor', 'apoio_de_braços', 'encosto_de_cabeça', 'grelha', 'dobradiça', 'tubo_de_escape', 'suspensão', 'capota', 'buzina', 'gasolina', 'pino', 'bagageira', 'chão', 'barra', 'pára-choques', 'porta', 'estabilizador', 'assento', 'janela', 'escape', 'aleta', 'traseira', 'bagagem', 'pedal', 'cinto_de_segurança', 'alto', 'asa', 'abafador', 'acelerador', 'compartimento', 'radiador', 'acessório', 'tecto_de_abrir', 'tejadilho', 'luzes', 'luva', 'saco', 'coxim', 'encosto', 'terceiro', 'ar', 'engrenagem', 'espelho', 'choque', 'marcha_atrás', 'barra_estabilizadora', 'pedal_acelerador', 'buzina_automóvel', 'motor_automóvel', 'motor_a_gasolina', 'porta_do_carro', 'amortecedor', 'porta_luvas', 'guarda_pára_choques', 'sistema_de_escape', 'primeira_velocidade', 'velocidade_alta', 'óculo_traseiro', 'terceira_velocidade', 'airbag', 'fechadura', 'acessório_automóvel', 'colector_de_admissão', 'botão_da_buzina', 'plataforma_de_apoio', 'DULICATE_barra_estabilizadora', 'buzina_de_motor', 'colector_de_escape', 'grelha_de_radiador', 'velocidade_baixa', 'junta_flexível', 'ornamento_da_capota', 'válvula_de_escape', 'espelho_do_carro', 'sistema_de_suspensão']","""filme"" está para ""filmagem"" assim como ""carro"" está para "
273,PT,porto,ancoradouro,carro,"['motor', 'apoio_de_braços', 'encosto_de_cabeça', 'grelha', 'dobradiça', 'tubo_de_escape', 'suspensão', 'capota', 'buzina', 'gasolina', 'pino', 'bagageira', 'chão', 'barra', 'pára-choques', 'porta', 'estabilizador', 'assento', 'janela', 'escape', 'aleta', 'traseira', 'bagagem', 'pedal', 'cinto_de_segurança', 'alto', 'asa', 'abafador', 'acelerador', 'compartimento', 'radiador', 'acessório', 'tecto_de_abrir', 'tejadilho', 'luzes', 'luva', 'saco', 'coxim', 'encosto', 'terceiro', 'ar', 'engrenagem', 'espelho', 'choque', 'marcha_atrás', 'barra_estabilizadora', 'pedal_acelerador', 'buzina_automóvel', 'motor_automóvel', 'motor_a_gasolina', 'porta_do_carro', 'amortecedor', 'porta_luvas', 'guarda_pára_choques', 'sistema_de_escape', 'primeira_velocidade', 'velocidade_alta', 'óculo_traseiro', 'terceira_velocidade', 'airbag', 'fechadura', 'acessório_automóvel', 'colector_de_admissão', 'botão_da_buzina', 'plataforma_de_apoio', 'DULICATE_barra_estabilizadora', 'buzina_de_motor', 'colector_de_escape', 'grelha_de_radiador', 'velocidade_baixa', 'junta_flexível', 'ornamento_da_capota', 'válvula_de_escape', 'espelho_do_carro', 'sistema_de_suspensão']","""porto"" está para ""ancoradouro"" assim como ""carro"" está para "
274,PT,gato,olhos,bule,"['bico', 'pega', 'tampa', 'corpo', 'barriga', 'base', 'filtro', 'filtro_de_chá']","""gato"" está para ""olhos"" assim como ""bule"" está para "
275,PT,veado,cauda_curta,dia,"['hora', 'manhã', 'entardecer', 'nanossegundo', 'meio-dia', 'fentossegundo', 'h', 'minutos', 'microssegundo', 'ms', 'tempo', 'meia-noite', 's', 'nocturno', 'm', 'anoitecer', 'escuro', 'picossegundo', 'diurno', 'minuto', 'luz_do_dia', 'alto', 'quarto', 'alvorada', 'segundo', 'tarde', 'doze', 'milissegundo', 'meio_da_tarde', 'atossegundo', 'noite', 'meia-hora', 'fim_da_noite', 'início_da_noite', 'luzes_apagadas', '60_minutos', 'madrugada', '30_minutos', '15_minutos', 'quarto-de-hora', 'lusco-fusco']","""veado"" está para ""cauda_curta"" assim como ""dia"" está para "
276,PT,porta,caixilho,tarte,"['crosta', 'queijo', 'recheio', 'fruta', 'maçã', 'bagas', 'cobertura', 'pastelaria']","""porta"" está para ""caixilho"" assim como ""tarte"" está para "
277,PT,tronco,glúteos,apartamento,"['quarto', 'divisão', 'casa_de_banho', 'cozinha', 'minicozinha', 'sala_de_estar', 'despensa', 'wc', 'balneário', 'sala_de_jantar']","""tronco"" está para ""glúteos"" assim como ""apartamento"" está para "
278,PT,autocarro,condutor,filme,"['cena', 'legendas', 'imagens', 'crédito', 'episódio', 'filmagem', 'sequência', 'créditos', 'legenda']","""autocarro"" está para ""condutor"" assim como ""filme"" está para "
279,PT,ortografia,soletração,camisa,"['botão', 'babete', 'colarinho', 'manga', 'botões', 'bolso', 'fralda_da_camisa', 'manga_da_camisa', 'peito_da_camisa', 'botão_de_camisa']","""ortografia"" está para ""soletração"" assim como ""camisa"" está para "
280,PT,academia,instituto,dia,"['hora', 'manhã', 'entardecer', 'nanossegundo', 'meio-dia', 'fentossegundo', 'h', 'minutos', 'microssegundo', 'ms', 'tempo', 'meia-noite', 's', 'nocturno', 'm', 'anoitecer', 'escuro', 'picossegundo', 'diurno', 'minuto', 'luz_do_dia', 'alto', 'quarto', 'alvorada', 'segundo', 'tarde', 'doze', 'milissegundo', 'meio_da_tarde', 'atossegundo', 'noite', 'meia-hora', 'fim_da_noite', 'início_da_noite', 'luzes_apagadas', '60_minutos', 'madrugada', '30_minutos', '15_minutos', 'quarto-de-hora', 'lusco-fusco']","""academia"" está para ""instituto"" assim como ""dia"" está para "
281,PT,igreja,altar,dia,"['hora', 'manhã', 'entardecer', 'nanossegundo', 'meio-dia', 'fentossegundo', 'h', 'minutos', 'microssegundo', 'ms', 'tempo', 'meia-noite', 's', 'nocturno', 'm', 'anoitecer', 'escuro', 'picossegundo', 'diurno', 'minuto', 'luz_do_dia', 'alto', 'quarto', 'alvorada', 'segundo', 'tarde', 'doze', 'milissegundo', 'meio_da_tarde', 'atossegundo', 'noite', 'meia-hora', 'fim_da_noite', 'início_da_noite', 'luzes_apagadas', '60_minutos', 'madrugada', '30_minutos', '15_minutos', 'quarto-de-hora', 'lusco-fusco']","""igreja"" está para ""altar"" assim como ""dia"" está para "
282,PT,tronco,acrómio,beira_mar,"['porto', 'porto_de_mar', 'doca', 'enseada', 'ancoradouro', 'ancoragem']","""tronco"" está para ""acrómio"" assim como ""beira_mar"" está para "
