,Language,a,b,c,d,prompts
313,PT,esposa,cara_metade,esposa,"['parceira', 'companheira', 'cara_metade', 'cônjuge']","""esposa"" está para ""cara_metade"" assim como ""esposa"" está para "
314,PT,novo,recente,vocabulário,"['léxico', 'dicionário', 'glossário']","""novo"" está para ""recente"" assim como ""vocabulário"" está para "
315,PT,racional,lógico,telefone,"['celular', 'telefone_celular', 'smartphone', 'telemóvel']","""racional"" está para ""lógico"" assim como ""telefone"" está para "
316,PT,esposa,cara_metade,telefone,"['celular', 'telefone_celular', 'smartphone', 'telemóvel']","""esposa"" está para ""cara_metade"" assim como ""telefone"" está para "
317,PT,racional,razoável,monumento,['memorial'],"""racional"" está para ""razoável"" assim como ""monumento"" está para "
318,PT,racional,coerente,monumento,['memorial'],"""racional"" está para ""coerente"" assim como ""monumento"" está para "
319,PT,vocabulário,glossário,incorreto,"['contrário', 'erróneo', 'inexato', 'enganador', 'infundado', 'falso', 'impreciso,ilusório']","""vocabulário"" está para ""glossário"" assim como ""incorreto"" está para "
320,PT,incorreto,contrário,assassínio,"['matança', 'matar', 'execução', 'homicídio']","""incorreto"" está para ""contrário"" assim como ""assassínio"" está para "
321,PT,incorreto,contrário,racional,"['lógico', 'coerente', 'razoável', 'sensato', 'justo']","""incorreto"" está para ""contrário"" assim como ""racional"" está para "
322,PT,assassínio,matança,rocha,"['pedra', 'calhau']","""assassínio"" está para ""matança"" assim como ""rocha"" está para "
323,PT,vocabulário,léxico,esposa,"['parceira', 'companheira', 'cara_metade', 'cônjuge']","""vocabulário"" está para ""léxico"" assim como ""esposa"" está para "
324,PT,racional,lógico,incorreto,"['contrário', 'erróneo', 'inexato', 'enganador', 'infundado', 'falso', 'impreciso,ilusório']","""racional"" está para ""lógico"" assim como ""incorreto"" está para "
325,PT,esposa,cara_metade,racional,"['lógico', 'coerente', 'razoável', 'sensato', 'justo']","""esposa"" está para ""cara_metade"" assim como ""racional"" está para "
326,PT,telefone,celular,racional,"['lógico', 'coerente', 'razoável', 'sensato', 'justo']","""telefone"" está para ""celular"" assim como ""racional"" está para "
327,PT,novo,recente,incorreto,"['contrário', 'erróneo', 'inexato', 'enganador', 'infundado', 'falso', 'impreciso,ilusório']","""novo"" está para ""recente"" assim como ""incorreto"" está para "
328,PT,esposa,cara_metade,rocha,"['pedra', 'calhau']","""esposa"" está para ""cara_metade"" assim como ""rocha"" está para "
329,PT,vocabulário,léxico,vocabulário,"['léxico', 'dicionário', 'glossário']","""vocabulário"" está para ""léxico"" assim como ""vocabulário"" está para "
330,HR,bračni_drug,bolja_polovica,kamen,['stijena'],"Odnos između riječi ""bračni_drug"" i ""bolja_polovica"" jednak je odnosu između riječi ""kamen"" i "
331,HR,racionalan,koherentan,racionalan,"['logičan', 'koherentan', 'razuman', 'razborit']","Odnos između riječi ""racionalan"" i ""koherentan"" jednak je odnosu između riječi ""racionalan"" i "
332,HR,ubojstvo,ubijanje,bračni_drug,"['partner', 'drug', 'bolja_polovica', 'družica']","Odnos između riječi ""ubojstvo"" i ""ubijanje"" jednak je odnosu između riječi ""bračni_drug"" i "
333,HR,homogen,nepromjenjiv,bračni_drug,"['partner', 'drug', 'bolja_polovica', 'družica']","Odnos između riječi ""homogen"" i ""nepromjenjiv"" jednak je odnosu između riječi ""bračni_drug"" i "
334,HR,spomenik,memorijal,racionalan,"['logičan', 'koherentan', 'razuman', 'razborit']","Odnos između riječi ""spomenik"" i ""memorijal"" jednak je odnosu između riječi ""racionalan"" i "
335,HR,nov,suvremen,kamen,['stijena'],"Odnos između riječi ""nov"" i ""suvremen"" jednak je odnosu između riječi ""kamen"" i "
336,HR,organiziran,preustrojen,homogen,"['jednoobrazan', 'nepromjenjiv']","Odnos između riječi ""organiziran"" i ""preustrojen"" jednak je odnosu između riječi ""homogen"" i "
337,HR,vokabular,glosar,vokabular,"['leksikon', 'rječnik', 'glosar']","Odnos između riječi ""vokabular"" i ""glosar"" jednak je odnosu između riječi ""vokabular"" i "
338,HR,netočan,nepouzdan,ubojstvo,"['ubijanje', 'egzekucija', 'umorstvo']","Odnos između riječi ""netočan"" i ""nepouzdan"" jednak je odnosu između riječi ""ubojstvo"" i "
339,HR,spomenik,memorijal,nov,"['moderan', 'suvremen']","Odnos između riječi ""spomenik"" i ""memorijal"" jednak je odnosu između riječi ""nov"" i "
340,HR,homogen,nepromjenjiv,spomenik,['memorijal'],"Odnos između riječi ""homogen"" i ""nepromjenjiv"" jednak je odnosu između riječi ""spomenik"" i "
341,HR,netočan,nepouzdan,organiziran,"['uređen', 'konfiguriran', 'ustrojen', 'ugrađen', 'reformiran', 'preustrojen', 'reorganiziran']","Odnos između riječi ""netočan"" i ""nepouzdan"" jednak je odnosu između riječi ""organiziran"" i "
342,HR,bračni_drug,bolja_polovica,nov,"['moderan', 'suvremen']","Odnos između riječi ""bračni_drug"" i ""bolja_polovica"" jednak je odnosu između riječi ""nov"" i "
343,HR,bračni_drug,bolja_polovica,bračni_drug,"['partner', 'drug', 'bolja_polovica', 'družica']","Odnos između riječi ""bračni_drug"" i ""bolja_polovica"" jednak je odnosu između riječi ""bračni_drug"" i "
344,HR,nov,suvremen,vokabular,"['leksikon', 'rječnik', 'glosar']","Odnos između riječi ""nov"" i ""suvremen"" jednak je odnosu između riječi ""vokabular"" i "
345,HR,racionalan,logičan,telefon,"['mob', 'mobitel', 'pametni_telefon']","Odnos između riječi ""racionalan"" i ""logičan"" jednak je odnosu između riječi ""telefon"" i "
346,HR,bračni_drug,bolja_polovica,telefon,"['mob', 'mobitel', 'pametni_telefon']","Odnos između riječi ""bračni_drug"" i ""bolja_polovica"" jednak je odnosu između riječi ""telefon"" i "
347,HR,racionalan,razuman,spomenik,['memorijal'],"Odnos između riječi ""racionalan"" i ""razuman"" jednak je odnosu između riječi ""spomenik"" i "
348,HR,racionalan,koherentan,spomenik,['memorijal'],"Odnos između riječi ""racionalan"" i ""koherentan"" jednak je odnosu između riječi ""spomenik"" i "
349,HR,vokabular,glosar,netočan,"['pogrešan', 'protučinjenični', 'varljiv', 'nepouzdan', 'neistinit', 'neispravan,neosnovan']","Odnos između riječi ""vokabular"" i ""glosar"" jednak je odnosu između riječi ""netočan"" i "
350,HR,netočan,protučinjenični,ubojstvo,"['ubijanje', 'egzekucija', 'umorstvo']","Odnos između riječi ""netočan"" i ""protučinjenični"" jednak je odnosu između riječi ""ubojstvo"" i "
351,HR,netočan,protučinjenični,racionalan,"['logičan', 'koherentan', 'razuman', 'razborit']","Odnos između riječi ""netočan"" i ""protučinjenični"" jednak je odnosu između riječi ""racionalan"" i "
352,HR,ubojstvo,ubijanje,kamen,['stijena'],"Odnos između riječi ""ubojstvo"" i ""ubijanje"" jednak je odnosu između riječi ""kamen"" i "
353,HR,vokabular,leksikon,bračni_drug,"['partner', 'drug', 'bolja_polovica', 'družica']","Odnos između riječi ""vokabular"" i ""leksikon"" jednak je odnosu između riječi ""bračni_drug"" i "
354,HR,racionalan,logičan,netočan,"['pogrešan', 'protučinjenični', 'varljiv', 'nepouzdan', 'neistinit', 'neispravan,neosnovan']","Odnos između riječi ""racionalan"" i ""logičan"" jednak je odnosu između riječi ""netočan"" i "
355,HR,bračni_drug,bolja_polovica,racionalan,"['logičan', 'koherentan', 'razuman', 'razborit']","Odnos između riječi ""bračni_drug"" i ""bolja_polovica"" jednak je odnosu između riječi ""racionalan"" i "
356,HR,telefon,mob,racionalan,"['logičan', 'koherentan', 'razuman', 'razborit']","Odnos između riječi ""telefon"" i ""mob"" jednak je odnosu između riječi ""racionalan"" i "
357,HR,nov,suvremen,netočan,"['pogrešan', 'protučinjenični', 'varljiv', 'nepouzdan', 'neistinit', 'neispravan,neosnovan']","Odnos između riječi ""nov"" i ""suvremen"" jednak je odnosu između riječi ""netočan"" i "
358,HR,bračni_drug,bolja_polovica,kamen,['stijena'],"Odnos između riječi ""bračni_drug"" i ""bolja_polovica"" jednak je odnosu između riječi ""kamen"" i "
359,HR,vokabular,leksikon,vokabular,"['leksikon', 'rječnik', 'glosar']","Odnos između riječi ""vokabular"" i ""leksikon"" jednak je odnosu između riječi ""vokabular"" i "
360,DE,Gatte,bessere_Hälfte,Fels,['Stein'],"""Gatte"" ist zu ""bessere_Hälfte"" wie ""Fels"" ist zu "
361,DE,rational,zusammenhängend,rational,"['logisch', 'zusammenhängend', 'vernünftig', 'geistig_gesund']","""rational"" ist zu ""zusammenhängend"" wie ""rational"" ist zu "
362,DE,Mord,Ermordung,Gatte,"['Ehepartner', 'Gefährte', 'bessere_Hälfte']","""Mord"" ist zu ""Ermordung"" wie ""Gatte"" ist zu "
363,DE,homogen,invariant,Gatte,"['Ehepartner', 'Gefährte', 'bessere_Hälfte']","""homogen"" ist zu ""invariant"" wie ""Gatte"" ist zu "
364,DE,Denkmal,Gedenkstätte,rational,"['logisch', 'zusammenhängend', 'vernünftig', 'geistig_gesund']","""Denkmal"" ist zu ""Gedenkstätte"" wie ""rational"" ist zu "
365,DE,neu,aktuell,Fels,['Stein'],"""neu"" ist zu ""aktuell"" wie ""Fels"" ist zu "
366,DE,organisiert,reorganisiert,homogen,"['einheitlich', 'invariant', 'gleichförmig']","""organisiert"" ist zu ""reorganisiert"" wie ""homogen"" ist zu "
367,DE,Vokabular,Glossar,Vokabular,"['Lexikon', 'Wörterbuch', 'Glossar', 'Nachschlagewerk']","""Vokabular"" ist zu ""Glossar"" wie ""Vokabular"" ist zu "
368,DE,falsch,schlecht_fundiert,Mord,"['Ermordung', 'ermorden', 'Hinrichtung']","""falsch"" ist zu ""schlecht_fundiert"" wie ""Mord"" ist zu "
369,DE,Denkmal,Gedenkstätte,neu,"['modern', 'aktuell']","""Denkmal"" ist zu ""Gedenkstätte"" wie ""neu"" ist zu "
370,DE,homogen,invariant,Denkmal,"['Gedenkstätte', 'Mahnmal']","""homogen"" ist zu ""invariant"" wie ""Denkmal"" ist zu "
371,DE,falsch,schlecht_fundiert,organisiert,"['arrangiert', 'eingerichtet', 'aufgenommen', 'reformiert', 'reorganisiert']","""falsch"" ist zu ""schlecht_fundiert"" wie ""organisiert"" ist zu "
372,DE,Gatte,bessere_Hälfte,neu,"['modern', 'aktuell']","""Gatte"" ist zu ""bessere_Hälfte"" wie ""neu"" ist zu "
373,DE,Gatte,bessere_Hälfte,Gatte,"['Ehepartner', 'Gefährte', 'bessere_Hälfte']","""Gatte"" ist zu ""bessere_Hälfte"" wie ""Gatte"" ist zu "
374,DE,neu,aktuell,Vokabular,"['Lexikon', 'Wörterbuch', 'Glossar', 'Nachschlagewerk']","""neu"" ist zu ""aktuell"" wie ""Vokabular"" ist zu "
375,DE,rational,logisch,Telefon,"['Mobiltelefon', 'Smartphone', 'Handy,Natel']","""rational"" ist zu ""logisch"" wie ""Telefon"" ist zu "
376,DE,Gatte,bessere_Hälfte,Telefon,"['Mobiltelefon', 'Smartphone', 'Handy,Natel']","""Gatte"" ist zu ""bessere_Hälfte"" wie ""Telefon"" ist zu "
377,DE,rational,vernünftig,Denkmal,"['Gedenkstätte', 'Mahnmal']","""rational"" ist zu ""vernünftig"" wie ""Denkmal"" ist zu "
378,DE,rational,zusammenhängend,Denkmal,"['Gedenkstätte', 'Mahnmal']","""rational"" ist zu ""zusammenhängend"" wie ""Denkmal"" ist zu "
379,DE,Vokabular,Glossar,falsch,"['widerlegt', 'fehlerhaft', 'inakkurat', 'irreführend', 'schlecht_fundiert', 'unwahr', 'unrichtig,nicht_zutreffend']","""Vokabular"" ist zu ""Glossar"" wie ""falsch"" ist zu "
380,DE,falsch,widerlegt,Mord,"['Ermordung', 'ermorden', 'Hinrichtung']","""falsch"" ist zu ""widerlegt"" wie ""Mord"" ist zu "
381,DE,falsch,widerlegt,rational,"['logisch', 'zusammenhängend', 'vernünftig', 'geistig_gesund']","""falsch"" ist zu ""widerlegt"" wie ""rational"" ist zu "
382,DE,Mord,Ermordung,Fels,['Stein'],"""Mord"" ist zu ""Ermordung"" wie ""Fels"" ist zu "
383,DE,Vokabular,Lexikon,Gatte,"['Ehepartner', 'Gefährte', 'bessere_Hälfte']","""Vokabular"" ist zu ""Lexikon"" wie ""Gatte"" ist zu "
384,DE,rational,logisch,falsch,"['widerlegt', 'fehlerhaft', 'inakkurat', 'irreführend', 'schlecht_fundiert', 'unwahr', 'unrichtig,nicht_zutreffend']","""rational"" ist zu ""logisch"" wie ""falsch"" ist zu "
385,DE,Gatte,bessere_Hälfte,rational,"['logisch', 'zusammenhängend', 'vernünftig', 'geistig_gesund']","""Gatte"" ist zu ""bessere_Hälfte"" wie ""rational"" ist zu "
386,DE,Telefon,Mobiltelefon,rational,"['logisch', 'zusammenhängend', 'vernünftig', 'geistig_gesund']","""Telefon"" ist zu ""Mobiltelefon"" wie ""rational"" ist zu "
387,DE,neu,aktuell,falsch,"['widerlegt', 'fehlerhaft', 'inakkurat', 'irreführend', 'schlecht_fundiert', 'unwahr', 'unrichtig,nicht_zutreffend']","""neu"" ist zu ""aktuell"" wie ""falsch"" ist zu "
388,DE,Gatte,bessere_Hälfte,Fels,['Stein'],"""Gatte"" ist zu ""bessere_Hälfte"" wie ""Fels"" ist zu "
389,DE,Vokabular,Lexikon,Vokabular,"['Lexikon', 'Wörterbuch', 'Glossar', 'Nachschlagewerk']","""Vokabular"" ist zu ""Lexikon"" wie ""Vokabular"" ist zu "
390,FR,épouse,moitié,rocher,['pierre'],"""épouse"" est à ""moitié"" ce que ""rocher"" est à "
391,FR,rationnel,cohérent,rationnel,"['logique', 'cohérent', 'raisonnable', ""sain_d'esprit""]","""rationnel"" est à ""cohérent"" ce que ""rationnel"" est à "
392,FR,meurtre,assassinat,épouse,"['partenaire', 'compagnon', 'moitié', 'meilleure_moitié,douce']","""meurtre"" est à ""assassinat"" ce que ""épouse"" est à "
393,FR,homogène,invariable,épouse,"['partenaire', 'compagnon', 'moitié', 'meilleure_moitié,douce']","""homogène"" est à ""invariable"" ce que ""épouse"" est à "
394,FR,monument,mémorial,rationnel,"['logique', 'cohérent', 'raisonnable', ""sain_d'esprit""]","""monument"" est à ""mémorial"" ce que ""rationnel"" est à "
395,FR,nouveau,récent,rocher,['pierre'],"""nouveau"" est à ""récent"" ce que ""rocher"" est à "
396,FR,organisé,réorganisé,homogène,"['uniforme', 'invariable']","""organisé"" est à ""réorganisé"" ce que ""homogène"" est à "
397,FR,vocabulaire,glossaire,vocabulaire,"['lexique', 'dictionnaire', 'glossaire']","""vocabulaire"" est à ""glossaire"" ce que ""vocabulaire"" est à "
398,FR,incorrecte,bancal,meurtre,"['assassinat', 'tuer', 'exécution', 'assassiner,homicide']","""incorrecte"" est à ""bancal"" ce que ""meurtre"" est à "
399,FR,monument,mémorial,nouveau,"['moderne', 'récent']","""monument"" est à ""mémorial"" ce que ""nouveau"" est à "
400,FR,homogène,invariable,monument,['mémorial'],"""homogène"" est à ""invariable"" ce que ""monument"" est à "
401,FR,incorrecte,bancal,organisé,"['arrangé', 'configuré', 'entreprise', 'intégré', 'reformé', 'réorganisé']","""incorrecte"" est à ""bancal"" ce que ""organisé"" est à "
402,FR,épouse,moitié,nouveau,"['moderne', 'récent']","""épouse"" est à ""moitié"" ce que ""nouveau"" est à "
403,FR,épouse,moitié,épouse,"['partenaire', 'compagnon', 'moitié', 'meilleure_moitié,douce']","""épouse"" est à ""moitié"" ce que ""épouse"" est à "
404,FR,nouveau,récent,vocabulaire,"['lexique', 'dictionnaire', 'glossaire']","""nouveau"" est à ""récent"" ce que ""vocabulaire"" est à "
405,FR,rationnel,logique,téléphone,"['mobile', 'téléphone_portable', 'smartphone']","""rationnel"" est à ""logique"" ce que ""téléphone"" est à "
406,FR,épouse,moitié,téléphone,"['mobile', 'téléphone_portable', 'smartphone']","""épouse"" est à ""moitié"" ce que ""téléphone"" est à "
407,FR,rationnel,raisonnable,monument,['mémorial'],"""rationnel"" est à ""raisonnable"" ce que ""monument"" est à "
408,FR,rationnel,cohérent,monument,['mémorial'],"""rationnel"" est à ""cohérent"" ce que ""monument"" est à "
409,FR,vocabulaire,glossaire,incorrecte,"['faux', 'contrefactuel', 'erroné', 'inexact', 'spécieux', 'bancal', 'FAUX']","""vocabulaire"" est à ""glossaire"" ce que ""incorrecte"" est à "
410,FR,incorrecte,contrefactuel,meurtre,"['assassinat', 'tuer', 'exécution', 'assassiner,homicide']","""incorrecte"" est à ""contrefactuel"" ce que ""meurtre"" est à "
411,FR,incorrecte,contrefactuel,rationnel,"['logique', 'cohérent', 'raisonnable', ""sain_d'esprit""]","""incorrecte"" est à ""contrefactuel"" ce que ""rationnel"" est à "
412,FR,meurtre,assassinat,rocher,['pierre'],"""meurtre"" est à ""assassinat"" ce que ""rocher"" est à "
413,FR,vocabulaire,lexique,épouse,"['partenaire', 'compagnon', 'moitié', 'meilleure_moitié,douce']","""vocabulaire"" est à ""lexique"" ce que ""épouse"" est à "
414,FR,rationnel,logique,incorrecte,"['faux', 'contrefactuel', 'erroné', 'inexact', 'spécieux', 'bancal', 'FAUX']","""rationnel"" est à ""logique"" ce que ""incorrecte"" est à "
415,FR,épouse,moitié,rationnel,"['logique', 'cohérent', 'raisonnable', ""sain_d'esprit""]","""épouse"" est à ""moitié"" ce que ""rationnel"" est à "
416,FR,téléphone,mobile,rationnel,"['logique', 'cohérent', 'raisonnable', ""sain_d'esprit""]","""téléphone"" est à ""mobile"" ce que ""rationnel"" est à "
417,FR,nouveau,récent,incorrecte,"['faux', 'contrefactuel', 'erroné', 'inexact', 'spécieux', 'bancal', 'FAUX']","""nouveau"" est à ""récent"" ce que ""incorrecte"" est à "
418,FR,épouse,moitié,rocher,['pierre'],"""épouse"" est à ""moitié"" ce que ""rocher"" est à "
419,FR,vocabulaire,lexique,vocabulaire,"['lexique', 'dictionnaire', 'glossaire']","""vocabulaire"" est à ""lexique"" ce que ""vocabulaire"" est à "
420,ES,esposa,media_naranja,roca,['piedra'],"""esposa"" es a ""media_naranja"" como ""roca"" es a  "
421,ES,racional,coherente,racional,"['lógico', 'coherente', 'razonable', 'cuerdo']","""racional"" es a ""coherente"" como ""racional"" es a  "
422,ES,asesinato,mantanza,esposa,"['pareja', 'colega', 'media_naranja']","""asesinato"" es a ""mantanza"" como ""esposa"" es a  "
423,ES,homogéneo,invariante,esposa,"['pareja', 'colega', 'media_naranja']","""homogéneo"" es a ""invariante"" como ""esposa"" es a  "
424,ES,monumento,memorial,racional,"['lógico', 'coherente', 'razonable', 'cuerdo']","""monumento"" es a ""memorial"" como ""racional"" es a  "
425,ES,nuevo,reciente,roca,['piedra'],"""nuevo"" es a ""reciente"" como ""roca"" es a  "
426,ES,organizado,reorganizado,homogéneo,"['uniforme', 'invariante']","""organizado"" es a ""reorganizado"" como ""homogéneo"" es a  "
427,ES,vocabulario,glosario,vocabulario,"['lexicón', 'libro_de_texto', 'diccionario', 'glosario']","""vocabulario"" es a ""glosario"" como ""vocabulario"" es a  "
428,ES,incorrecto,inconsistente,asesinato,"['mantanza', 'muerte', 'ejecución']","""incorrecto"" es a ""inconsistente"" como ""asesinato"" es a  "
429,ES,monumento,memorial,nuevo,"['moderno', 'reciente']","""monumento"" es a ""memorial"" como ""nuevo"" es a  "
430,ES,homogéneo,invariante,monumento,['memorial'],"""homogéneo"" es a ""invariante"" como ""monumento"" es a  "
431,ES,incorrecto,inconsistente,organizado,"['arreglado', 'configurado', 'corporativo', 'incorporado', 'reformado', 'reorganizado']","""incorrecto"" es a ""inconsistente"" como ""organizado"" es a  "
432,ES,esposa,media_naranja,nuevo,"['moderno', 'reciente']","""esposa"" es a ""media_naranja"" como ""nuevo"" es a  "
433,ES,esposa,media_naranja,esposa,"['pareja', 'colega', 'media_naranja']","""esposa"" es a ""media_naranja"" como ""esposa"" es a  "
434,ES,nuevo,reciente,vocabulario,"['lexicón', 'libro_de_texto', 'diccionario', 'glosario']","""nuevo"" es a ""reciente"" como ""vocabulario"" es a  "
435,ES,racional,lógico,teléfono,"['móvil', 'teléfono_móvil', 'smartphone']","""racional"" es a ""lógico"" como ""teléfono"" es a  "
436,ES,esposa,media_naranja,teléfono,"['móvil', 'teléfono_móvil', 'smartphone']","""esposa"" es a ""media_naranja"" como ""teléfono"" es a  "
437,ES,racional,razonable,monumento,['memorial'],"""racional"" es a ""razonable"" como ""monumento"" es a  "
438,ES,racional,coherente,monumento,['memorial'],"""racional"" es a ""coherente"" como ""monumento"" es a  "
439,ES,vocabulario,glosario,incorrecto,"['mal', 'contrafactual', 'erróneo', 'impreciso', 'engañoso', 'inconsistente', 'falso']","""vocabulario"" es a ""glosario"" como ""incorrecto"" es a  "
440,ES,incorrecto,contrafactual,asesinato,"['mantanza', 'muerte', 'ejecución']","""incorrecto"" es a ""contrafactual"" como ""asesinato"" es a  "
441,ES,incorrecto,contrafactual,racional,"['lógico', 'coherente', 'razonable', 'cuerdo']","""incorrecto"" es a ""contrafactual"" como ""racional"" es a  "
442,ES,asesinato,mantanza,roca,['piedra'],"""asesinato"" es a ""mantanza"" como ""roca"" es a  "
443,ES,vocabulario,lexicón,esposa,"['pareja', 'colega', 'media_naranja']","""vocabulario"" es a ""lexicón"" como ""esposa"" es a  "
444,ES,racional,lógico,incorrecto,"['mal', 'contrafactual', 'erróneo', 'impreciso', 'engañoso', 'inconsistente', 'falso']","""racional"" es a ""lógico"" como ""incorrecto"" es a  "
445,ES,esposa,media_naranja,racional,"['lógico', 'coherente', 'razonable', 'cuerdo']","""esposa"" es a ""media_naranja"" como ""racional"" es a  "
446,ES,teléfono,móvil,racional,"['lógico', 'coherente', 'razonable', 'cuerdo']","""teléfono"" es a ""móvil"" como ""racional"" es a  "
447,ES,nuevo,reciente,incorrecto,"['mal', 'contrafactual', 'erróneo', 'impreciso', 'engañoso', 'inconsistente', 'falso']","""nuevo"" es a ""reciente"" como ""incorrecto"" es a  "
448,ES,esposa,media_naranja,roca,['piedra'],"""esposa"" es a ""media_naranja"" como ""roca"" es a  "
449,ES,vocabulario,lexicón,vocabulario,"['lexicón', 'libro_de_texto', 'diccionario', 'glosario']","""vocabulario"" es a ""lexicón"" como ""vocabulario"" es a  "
450,LT,sutuoktinis,antroji_pusė,uola,['akmuo'],"""sutuoktinis"" yra ""antroji_pusė"" taip, kaip ""uola"" yra "
451,LT,racionalus,nuoseklus,racionalus,"['logiškas', 'nuoseklus', 'protingas', 'blaiviai_galvojantis']","""racionalus"" yra ""nuoseklus"" taip, kaip ""racionalus"" yra "
452,LT,žmogžudystė,nužudymas,sutuoktinis,"['partneris', 'mylimasis', 'antroji_pusė']","""žmogžudystė"" yra ""nužudymas"" taip, kaip ""sutuoktinis"" yra "
453,LT,vienarūšis,nekintamas,sutuoktinis,"['partneris', 'mylimasis', 'antroji_pusė']","""vienarūšis"" yra ""nekintamas"" taip, kaip ""sutuoktinis"" yra "
454,LT,paminklas,memorialas,racionalus,"['logiškas', 'nuoseklus', 'protingas', 'blaiviai_galvojantis']","""paminklas"" yra ""memorialas"" taip, kaip ""racionalus"" yra "
455,LT,naujas,pastarojo_meto,uola,['akmuo'],"""naujas"" yra ""pastarojo_meto"" taip, kaip ""uola"" yra "
456,LT,sistemiškai_sukomponuotas,reorganizuotas,vienarūšis,"['vienodas', 'nekintamas', 'homogeniškas,vienalytis']","""sistemiškai_sukomponuotas"" yra ""reorganizuotas"" taip, kaip ""vienarūšis"" yra "
457,LT,žodynas,glosarijus,žodynas,"['leksikonas', 'glosarijus', 'žodynėlis']","""žodynas"" yra ""glosarijus"" taip, kaip ""žodynas"" yra "
458,LT,neteisingas,nepagrįstas,žmogžudystė,"['nužudymas', 'užmušimas', 'egzekucija']","""neteisingas"" yra ""nepagrįstas"" taip, kaip ""žmogžudystė"" yra "
459,LT,paminklas,memorialas,naujas,"['modernus', 'pastarojo_meto']","""paminklas"" yra ""memorialas"" taip, kaip ""naujas"" yra "
460,LT,vienarūšis,nekintamas,paminklas,"['memorialas', 'monumentas']","""vienarūšis"" yra ""nekintamas"" taip, kaip ""paminklas"" yra "
461,LT,neteisingas,nepagrįstas,sistemiškai_sukomponuotas,"['sutvarkytas', 'sukonfigūruotas', 'korporacinis', 'įregistruotas_kaip_juridinis_asmuo', 'pertvarkytas', 'reorganizuotas']","""neteisingas"" yra ""nepagrįstas"" taip, kaip ""sistemiškai_sukomponuotas"" yra "
462,LT,sutuoktinis,antroji_pusė,naujas,"['modernus', 'pastarojo_meto']","""sutuoktinis"" yra ""antroji_pusė"" taip, kaip ""naujas"" yra "
463,LT,sutuoktinis,antroji_pusė,sutuoktinis,"['partneris', 'mylimasis', 'antroji_pusė']","""sutuoktinis"" yra ""antroji_pusė"" taip, kaip ""sutuoktinis"" yra "
464,LT,naujas,pastarojo_meto,žodynas,"['leksikonas', 'glosarijus', 'žodynėlis']","""naujas"" yra ""pastarojo_meto"" taip, kaip ""žodynas"" yra "
465,LT,racionalus,logiškas,telefonas,"['mobilusis_telefonas', 'išmanusis_telefonas', 'mobiliojo_ryšio_telefonas,judriojo_ryšio_telefonas']","""racionalus"" yra ""logiškas"" taip, kaip ""telefonas"" yra "
466,LT,sutuoktinis,antroji_pusė,telefonas,"['mobilusis_telefonas', 'išmanusis_telefonas', 'mobiliojo_ryšio_telefonas,judriojo_ryšio_telefonas']","""sutuoktinis"" yra ""antroji_pusė"" taip, kaip ""telefonas"" yra "
467,LT,racionalus,protingas,paminklas,"['memorialas', 'monumentas']","""racionalus"" yra ""protingas"" taip, kaip ""paminklas"" yra "
468,LT,racionalus,nuoseklus,paminklas,"['memorialas', 'monumentas']","""racionalus"" yra ""nuoseklus"" taip, kaip ""paminklas"" yra "
469,LT,žodynas,glosarijus,neteisingas,"['klaidingas', 'neatitinkantis_tikrovės', 'netikslus', 'apgaulingas', 'nepagrįstas', 'netikras', 'klaidinantis,netaisyklingas']","""žodynas"" yra ""glosarijus"" taip, kaip ""neteisingas"" yra "
470,LT,neteisingas,neatitinkantis_tikrovės,žmogžudystė,"['nužudymas', 'užmušimas', 'egzekucija']","""neteisingas"" yra ""neatitinkantis_tikrovės"" taip, kaip ""žmogžudystė"" yra "
471,LT,neteisingas,neatitinkantis_tikrovės,racionalus,"['logiškas', 'nuoseklus', 'protingas', 'blaiviai_galvojantis']","""neteisingas"" yra ""neatitinkantis_tikrovės"" taip, kaip ""racionalus"" yra "
472,LT,žmogžudystė,nužudymas,uola,['akmuo'],"""žmogžudystė"" yra ""nužudymas"" taip, kaip ""uola"" yra "
473,LT,žodynas,leksikonas,sutuoktinis,"['partneris', 'mylimasis', 'antroji_pusė']","""žodynas"" yra ""leksikonas"" taip, kaip ""sutuoktinis"" yra "
474,LT,racionalus,logiškas,neteisingas,"['klaidingas', 'neatitinkantis_tikrovės', 'netikslus', 'apgaulingas', 'nepagrįstas', 'netikras', 'klaidinantis,netaisyklingas']","""racionalus"" yra ""logiškas"" taip, kaip ""neteisingas"" yra "
475,LT,sutuoktinis,antroji_pusė,racionalus,"['logiškas', 'nuoseklus', 'protingas', 'blaiviai_galvojantis']","""sutuoktinis"" yra ""antroji_pusė"" taip, kaip ""racionalus"" yra "
476,LT,telefonas,mobilusis_telefonas,racionalus,"['logiškas', 'nuoseklus', 'protingas', 'blaiviai_galvojantis']","""telefonas"" yra ""mobilusis_telefonas"" taip, kaip ""racionalus"" yra "
477,LT,naujas,pastarojo_meto,neteisingas,"['klaidingas', 'neatitinkantis_tikrovės', 'netikslus', 'apgaulingas', 'nepagrįstas', 'netikras', 'klaidinantis,netaisyklingas']","""naujas"" yra ""pastarojo_meto"" taip, kaip ""neteisingas"" yra "
478,LT,sutuoktinis,antroji_pusė,uola,['akmuo'],"""sutuoktinis"" yra ""antroji_pusė"" taip, kaip ""uola"" yra "
