,Language,a,b,c,d,prompts
225,IT,emozione,radiosità,spezia,"['pepe', 'pepe_di_giamaica', 'ajwain', 'cumino', 'carvi', 'cardamomo', 'cassia', 'pepe_di_cayenna', 'semi_di_sedano', 'peperoncino', 'peperoncino_in_polvere', 'cannella', 'chiodo_di_garofano', 'coriandolo', 'aneto', 'finocchio', 'fieno_greco', 'franchincenso', 'galanga', 'aglio', 'zenzero', 'rafano', 'jalapeño', 'ginepro', 'liquirizia', 'macis', 'senape', 'noce_moscata', 'cipolla', 'paprica', 'pepe_in_grani', 'zafferano', 'santoreggia', 'sesamo', 'anice', 'sommacco', 'tabasco', 'tamarindo', 'curcuma', 'polvere_cinque_spezie', 'zenzero_in_polvere', 'anice_cinese', 'anice_stellato', 'semi_di_anice_stellato', 'pimento,erba_cipollina,citronella,lemon_grass,rosmarino,salvia,timo,maggiorana,curry,basilico,prezzemolo,carom,semi_di_timolo,cumino_dei_pirati']","""emozione"" sta a ""radiosità"" come ""spezia"" sta a  "
226,IT,imbarcazione,nave_da_rimorchio,emozione,"['rabbia', 'collera', 'ira', 'ansia', 'risposta_emotiva_condizionata', 'rec', 'emozione_condizionata', 'stato_emotivo', 'spirito', 'paura', 'atterrimento', 'spavento', 'riverenza', 'soggezione', 'venerazione', 'odio', 'malumore', 'gioia', 'gioiosità', 'allegria', 'amore', 'fastidio', 'logoramento', 'vessazione', 'brutto_carattere', 'cattivo_umore', 'incavolatura', 'stizza', 'furia', 'furore', 'follia', 'permalosità', 'indignazione', 'oltraggio', 'irritazione_violenta', 'arrabbiatura', 'ombrosità', 'offesa', 'angoscia', 'ansietà', 'assillo', 'cruccio', 'cura', 'sconforto', 'scontento', 'sconcerto', 'disorientamento', 'irritabilità', 'imbarazzo', 'inquietudine', 'tensione', 'insicurezza', 'impazienza', 'concitazione', 'nervosismo', 'irrequietezza', 'scrupolo', 'dubbio', 'remora', 'depressione', 'demoralizzazione', 'preoccupazione', 'agitazione', 'estasi', 'rapimento', 'trasporto', 'esaltazione', 'raptus', 'impaccio', 'gratificazione', 'soddisfazione', 'contentezza', 'felicità', 'stato_emozionale', 'scontentezza', 'allarme', 'sbigottimento', 'costernazione', 'apprensione', 'afflizione', 'turbamento', 'irrequietudine', 'frenesia', 'brivido', 'agghiacciamento', 'fremito', 'tremito', 'ebbrezza', 'intorpidimento', 'orrore', 'isteria', 'intimidazione', 'panico', 'terrore', 'attacco_di_panico', 'panico_da_palcoscenico', 'timidezza', 'riservatezza', 'timorosità', 'aborrimento', 'abominio', 'detestazione', 'esecrazione', 'disgusto', 'livore', 'disprezzo', 'disdegno', 'ostilità', 'inimicizia', 'astio', 'malevolenza', 'malignità', 'misantropia', 'misogamia', 'misoginia', 'misoginismo', 'misologia', 'misoneismo', 'misopedia', 'delittuosità', 'esultanza', 'buon_umore', 'leggerezza', 'esilaramento', 'eccitazione', 'esuberanza', 'esultazione', 'giubilo', 'festosità', 'giubilazione', 'agape', 'affetto', 'amorevolezza', 'innamoramento', 'ardore', 'benevolenza', 'devozione', 'amore_filiale', 'sentimenti', 'affettuosità', 'premura', 'lealtà', 'amore_giovanile', 'amore_adolescenziale', 'cotta', 'infatuazione', 'culto', 'adorazione', 'aggravamento', 'esasperazione', 'dispiacere', 'frustrazione', 'molestia', 'tormento', 'picca', 'temperamento', 'irritazione', 'convulsione', 'capriccio', 'scena', 'scenata', 'irascibilità', 'iracondia', 'bile', 'sospetto', 'dubbio_angoscioso', ""pelle_d'_oca"", 'conforto', 'qualità_della_vita', 'benedizione', 'beatitudine', 'beatificazione', 'radiosità', 'inasprimento', 'tristezza', 'sofferenza', 'pena', 'presagio', 'prefigurazione', 'premonizione', 'presentimento', 'precognizione', 'tetragine', 'cupezza', 'suspense', 'trepidazione', 'smarrimento', 'ripensamento', 'diffidenza', 'insicurezza_di_sé', 'sfiducia_in_sé', 'combattività', 'aggressività', 'animosità', 'animo', 'cattivo_sangue', 'antagonismo', 'belligeranza', 'bellicosità', 'lealtà_di_classe', 'risentimento', 'amarezza', 'fiele', 'rancore', 'maleficenza', 'malizia', 'cativeria', 'ripicca', 'rancura', 'acrimonia', 'vendicatività', 'sete_di_vendetta', 'euforia', 'esplosività', 'avviamento', 'carica', 'fretta', 'rossore', 'spinta', 'inebriamento', 'titillamento', 'trionfo', 'beneficenza', 'affabilità', 'calore', 'nirvana', 'illuminazione', 'lutto', 'cordoglio', 'complessità', 'pathos', 'sentore', 'adombramento', 'esitazione', 'indecisione', 'sul_piede_di_guerra', 'invidia', 'acredine', 'divisione_interiore', 'malanimo', 'bruciore', 'musoneria', 'infastidimento', 'cupidigia', 'gelosia', 'mostro_dagli_occhi_verdi', 'invidia_del_pene', 'complicità,classismo,connivenza,puntiglio,ripicca,esacerbazione,deterioramento,aggravio,giovane_amore,amore_materno,amore_fraterno,brio,vitalità,vivacità,amore_coniugale,amor_proprio,ossequio,rispetto,deferenza,dedizione,idolatria,affezione,attaccamento,dolcezza,sollecitudine,tenerezza,attenzione,riguardo,fervore,focosità,veemenza,alacrità,zelo,foga,impeto,sbandata,sbandamento,convito,simposio,convivio,convivialità,tripudio,gaiezza,allegrezza,calma,abulia,fiacchezza,libido,libidine,lussuria,ebollizione,effervescenza,smania,scioltezza,morbidezza,grazia,delicatezza,spontaneità,volubilità,frivolezza,sventatezza,superficialità,serenità,responsabilità,esultazione,criminalità,criminosità,neofobia,immobilismo,passatismo,omofobia,conservatorismo,sfiducia,ginecofobia,fallocrazia,maschilismoorsaggine,asocialità,selvatichezza,stizza,titubanza,ipermalimento,prenunzio,intuizione,ispirazione,folgorazione,idea,amabilità,cordialità,bonarietà,cortesia,gentilezza,umanità,titillazione,solleticamento,vellicamento,stimolazione,stuzzicamento,intossicazione,velenosità,pallore,vergogna,pudore,discolpa,adrenalina,urgenza,avvio,avanzamento,ruggine,perfidia,spregio,malignità,malvagità,sfacciatagine,conflitto,screzio,brutto_rapporto,reattività,ferocia,violenza,irruenza,veemenza,prepotenza,rimpianto,disorientamento,scombussolamento,sensazione,patimento,stento,travaglio,tribolazione,spasimo,strazio,male,struggimento,avvilimento,amarezza,malinconia,tetragine,dolore,solarità,godimento,appagamento,spensieratezza,comodità,benessere,consolazione,tranquillità,sollievo,agio,ristoro,solidarietà,sostegno,disagio,permalosità,incertezza,perplessità,riserva,titubanza,dilemma,complicità,connivenza,puntiglio,ripicca,esacerbazione,deterioramento,aggravio,bene,predilezione,attrazione,concupiscenza,desiderio,fiamma,voluttà,brama,bramosia,fame,fingordigia,giovane_amore,amore_materno,amore_fraterno,avversione,brio,vitalità,vivacità,amore_coniugale,amor_proprio,ossequio,rispetto,formicolio,affanno,delirio,deferenza,dedizione,idolatria,affezione,retrosia,soggezione,attaccamento,dolcezza,sollecitudine,tenerezza,attenzione,riguardo,fervore,focosità,veemenza,anatema,maledizione,abominazione,condanna,deplorazione,deprecazione,dispregio,riprovazione,abbattimento,avvilimento,desolazione,sconfortamenrto,sconsolatezza,biasimo,disistima,zelo,foga,impeto,sbandata,sbandamento,convito,simposio,convivio,convivialità,tripudio,gaiezza,allegrezza,calma,abulia,fiacchezza,libido,libidine,lussuria,ebollizione,effervescenza,smania,scioltezza,morbidezza,grazia,delicatezza,spontaneità,volubilità,frivolezza,sventatezza,superficialità,serenità,responsabilità,esultazione,criminalità,criminosità,neofobia,immobilismo,passatismo,omofobia,conservatorismo,sfiducia,ginecofobia,fallocrazia,maschilismo,infelicità,sgomento,mestizia,letizia,confusione,trasporto,inibizione,smania,eccitabilità,nervosità,scontento,pensiero,suscettibilità,ispidità,rudezza,ruvidezza,scontrosità,spigolosità,intrattabilitàcomplicità,connivenza,puntiglio,ripicca,esacerbazione,deterioramento,aggravio,giovane_amore,amore_materno,amore_fraterno,brio,vitalità,vivacità,amore_coniugale,amor_proprio,ossequio,rispetto,deferenza,dedizione,idolatria,affezione,attaccamento,dolcezza,sollecitudine,tenerezza,attenzione,riguardo,fervore,focosità,veemenza,alacrità,zelo,foga,impeto,sbandata,sbandamento,convito,simposio,convivio,convivialità,tripudio,gaiezza,allegrezza,calma,abulia,fiacchezza,libido,libidine,lussuria,ebollizione,effervescenza,smania,scioltezza,morbidezza,grazia,delicatezza,spontaneità,volubilità,frivolezza,sventatezza,superficialità,serenità,responsabilità,esultazione,criminalità,criminosità,neofobia,immobilismo,passatismo,omofobia,conservatorismo,sfiducia,ginecofobia,fallocrazia,maschilismo,complicità,connivenza,puntiglioripicca,esacerbazione,deterioramento,aggravio,giovane_amore,amore_materno,amore_fraterno,brio,vitalità,vivacità,amore_coniugale,amor_proprio,ossequio,rispetto,deferenza,dedizione,idolatria,affezione,attaccamento,dolcezza,sollecitudine,tenerezza,attenzione,riguardo,fervore,focosità,veemenza,alacrità,zelo,foga,impeto,sbandata,sbandamento,convito,simposio,convivio,convivialità,tripudio,gaiezza,allegrezza,calma,abulia,fiacchezza,libido,libidine,lussuria,ebollizione,effervescenza,smania,scioltezza,morbidezza,grazia,delicatezza,spontaneità,volubilità,frivolezza,sventatezza,superficialità,serenità,responsabilità,esultazione,criminalità,criminosità,neofobia,immobilismo,passatismo,omofobia,conservatorismo,sfiducia,ginecofobia,fallocrazia,maschilismo,complicità,connivenza,puntiglio_ripicca,esacerbazione,deterioramento,aggravio,giovane_amore,amore_materno,amore_fraterno,brio,vitalità,vivacità,amore_coniugale,amor_proprio,ossequio,rispetto,deferenza,dedizione,idolatria,affezione,attaccamento,dolcezza,sollecitudine,tenerezza,attenzione,riguardo,fervore,focosità,veemenza,alacrità,zelo,foga,impeto,sbandata,sbandamento,convito,simposio,convivio,convivialità,tripudio,gaiezza,allegrezza,calma,abulia,fiacchezza,libido,libidine,lussuria,ebollizione,effervescenza,smania,scioltezza,morbidezza,grazia,delicatezza,spontaneità,volubilità,frivolezza,sventatezza,superficialità,serenità,responsabilità,esultazione,criminalità,criminosità,neofobia,immobilismo,passatismo,omofobia,conservatorismo,sfiducia,ginecofobia,fallocrazia,maschilismo']","""imbarcazione"" sta a ""nave_da_rimorchio"" come ""emozione"" sta a  "
227,IT,spezia,pepe_di_giamaica,spezia,"['pepe', 'pepe_di_giamaica', 'ajwain', 'cumino', 'carvi', 'cardamomo', 'cassia', 'pepe_di_cayenna', 'semi_di_sedano', 'peperoncino', 'peperoncino_in_polvere', 'cannella', 'chiodo_di_garofano', 'coriandolo', 'aneto', 'finocchio', 'fieno_greco', 'franchincenso', 'galanga', 'aglio', 'zenzero', 'rafano', 'jalapeño', 'ginepro', 'liquirizia', 'macis', 'senape', 'noce_moscata', 'cipolla', 'paprica', 'pepe_in_grani', 'zafferano', 'santoreggia', 'sesamo', 'anice', 'sommacco', 'tabasco', 'tamarindo', 'curcuma', 'polvere_cinque_spezie', 'zenzero_in_polvere', 'anice_cinese', 'anice_stellato', 'semi_di_anice_stellato', 'pimento,erba_cipollina,citronella,lemon_grass,rosmarino,salvia,timo,maggiorana,curry,basilico,prezzemolo,carom,semi_di_timolo,cumino_dei_pirati']","""spezia"" sta a ""pepe_di_giamaica"" come ""spezia"" sta a  "
228,IT,fiasca,pallone,dessert,"['torta', 'ambrosia', 'omelette_norvegese', 'biancomangiare', 'charlotte', 'composta', 'composta_di_frutta', 'dumpling_dolce', 'flan', 'dessert_surgelato', 'giuncata', 'stampo_per_dessert', 'mousse', 'pavlova', 'pesca_melba', 'budino', 'syllabub', 'sillabub', 'tiramisu', 'zabaione', 'charlotte_russa', 'fagottino_di_mele', 'frozen_yogurt', 'gelato_alla_spina', 'budino_gelato', 'torta_gelato', 'cono_gelato', 'gelato_sundae', 'sundae', 'dessert_congelato', 'frappé', 'gelato', 'ghiacciolo', 'torta_di_lecca-lecca', 'lecca-lecca', 'latte_freddo', 'parfait', 'sorbetto', 'biscotti_snowball', 'banana_split', 'mousse_al_cioccolato', 'zuppa_inglese', 'crumble_di_mele', 'budino_al_cioccolato', 'girella_alla_frutta', 'plum_duff', 'farinata', 'nesselrode', 'budino_alle_castagne', 'porridge_di_piselli', 'christmas_pudding', 'pudding_di_natale', 'roly-poly', 'budino_al_vapore', 'budino_di_spugna', 'budino_di_tapioca', 'budino_alla_vaniglia', 'granita', 'gelato_a_cioccolato', 'gelato_napoletano', 'gelato_a_pesca', 'gelato_a_fragola', 'tutti-frutti', 'gelato_a_vaniglia', 'torta_birillo', 'spotted_dick', 'dessert_freddo', 'duff,baci_di_dama,via_col_vento,bigné,profiterole,risolatte,chicchirichì,maddalena,struffoli,cassata,meringata,tartufata,cannolo,chiacchiera,focaccia,meringa,panforte,semifreddo,diplomatico,pandoro,panettone,marzapane,plum-cake,strudel,pan_di_spagna,cornetto,crostata,pastiera,saint-honorè,sachertorte,babà,sanguinaccio,maritozzo,brutti_ma_buoni,cantucci,crema,castagnaccio,panna_montata,fiocco_di_neve']","""fiasca"" sta a ""pallone"" come ""dessert"" sta a  "
229,IT,chiesa,cattedrale,emozione,"['rabbia', 'collera', 'ira', 'ansia', 'risposta_emotiva_condizionata', 'rec', 'emozione_condizionata', 'stato_emotivo', 'spirito', 'paura', 'atterrimento', 'spavento', 'riverenza', 'soggezione', 'venerazione', 'odio', 'malumore', 'gioia', 'gioiosità', 'allegria', 'amore', 'fastidio', 'logoramento', 'vessazione', 'brutto_carattere', 'cattivo_umore', 'incavolatura', 'stizza', 'furia', 'furore', 'follia', 'permalosità', 'indignazione', 'oltraggio', 'irritazione_violenta', 'arrabbiatura', 'ombrosità', 'offesa', 'angoscia', 'ansietà', 'assillo', 'cruccio', 'cura', 'sconforto', 'scontento', 'sconcerto', 'disorientamento', 'irritabilità', 'imbarazzo', 'inquietudine', 'tensione', 'insicurezza', 'impazienza', 'concitazione', 'nervosismo', 'irrequietezza', 'scrupolo', 'dubbio', 'remora', 'depressione', 'demoralizzazione', 'preoccupazione', 'agitazione', 'estasi', 'rapimento', 'trasporto', 'esaltazione', 'raptus', 'impaccio', 'gratificazione', 'soddisfazione', 'contentezza', 'felicità', 'stato_emozionale', 'scontentezza', 'allarme', 'sbigottimento', 'costernazione', 'apprensione', 'afflizione', 'turbamento', 'irrequietudine', 'frenesia', 'brivido', 'agghiacciamento', 'fremito', 'tremito', 'ebbrezza', 'intorpidimento', 'orrore', 'isteria', 'intimidazione', 'panico', 'terrore', 'attacco_di_panico', 'panico_da_palcoscenico', 'timidezza', 'riservatezza', 'timorosità', 'aborrimento', 'abominio', 'detestazione', 'esecrazione', 'disgusto', 'livore', 'disprezzo', 'disdegno', 'ostilità', 'inimicizia', 'astio', 'malevolenza', 'malignità', 'misantropia', 'misogamia', 'misoginia', 'misoginismo', 'misologia', 'misoneismo', 'misopedia', 'delittuosità', 'esultanza', 'buon_umore', 'leggerezza', 'esilaramento', 'eccitazione', 'esuberanza', 'esultazione', 'giubilo', 'festosità', 'giubilazione', 'agape', 'affetto', 'amorevolezza', 'innamoramento', 'ardore', 'benevolenza', 'devozione', 'amore_filiale', 'sentimenti', 'affettuosità', 'premura', 'lealtà', 'amore_giovanile', 'amore_adolescenziale', 'cotta', 'infatuazione', 'culto', 'adorazione', 'aggravamento', 'esasperazione', 'dispiacere', 'frustrazione', 'molestia', 'tormento', 'picca', 'temperamento', 'irritazione', 'convulsione', 'capriccio', 'scena', 'scenata', 'irascibilità', 'iracondia', 'bile', 'sospetto', 'dubbio_angoscioso', ""pelle_d'_oca"", 'conforto', 'qualità_della_vita', 'benedizione', 'beatitudine', 'beatificazione', 'radiosità', 'inasprimento', 'tristezza', 'sofferenza', 'pena', 'presagio', 'prefigurazione', 'premonizione', 'presentimento', 'precognizione', 'tetragine', 'cupezza', 'suspense', 'trepidazione', 'smarrimento', 'ripensamento', 'diffidenza', 'insicurezza_di_sé', 'sfiducia_in_sé', 'combattività', 'aggressività', 'animosità', 'animo', 'cattivo_sangue', 'antagonismo', 'belligeranza', 'bellicosità', 'lealtà_di_classe', 'risentimento', 'amarezza', 'fiele', 'rancore', 'maleficenza', 'malizia', 'cativeria', 'ripicca', 'rancura', 'acrimonia', 'vendicatività', 'sete_di_vendetta', 'euforia', 'esplosività', 'avviamento', 'carica', 'fretta', 'rossore', 'spinta', 'inebriamento', 'titillamento', 'trionfo', 'beneficenza', 'affabilità', 'calore', 'nirvana', 'illuminazione', 'lutto', 'cordoglio', 'complessità', 'pathos', 'sentore', 'adombramento', 'esitazione', 'indecisione', 'sul_piede_di_guerra', 'invidia', 'acredine', 'divisione_interiore', 'malanimo', 'bruciore', 'musoneria', 'infastidimento', 'cupidigia', 'gelosia', 'mostro_dagli_occhi_verdi', 'invidia_del_pene', 'complicità,classismo,connivenza,puntiglio,ripicca,esacerbazione,deterioramento,aggravio,giovane_amore,amore_materno,amore_fraterno,brio,vitalità,vivacità,amore_coniugale,amor_proprio,ossequio,rispetto,deferenza,dedizione,idolatria,affezione,attaccamento,dolcezza,sollecitudine,tenerezza,attenzione,riguardo,fervore,focosità,veemenza,alacrità,zelo,foga,impeto,sbandata,sbandamento,convito,simposio,convivio,convivialità,tripudio,gaiezza,allegrezza,calma,abulia,fiacchezza,libido,libidine,lussuria,ebollizione,effervescenza,smania,scioltezza,morbidezza,grazia,delicatezza,spontaneità,volubilità,frivolezza,sventatezza,superficialità,serenità,responsabilità,esultazione,criminalità,criminosità,neofobia,immobilismo,passatismo,omofobia,conservatorismo,sfiducia,ginecofobia,fallocrazia,maschilismoorsaggine,asocialità,selvatichezza,stizza,titubanza,ipermalimento,prenunzio,intuizione,ispirazione,folgorazione,idea,amabilità,cordialità,bonarietà,cortesia,gentilezza,umanità,titillazione,solleticamento,vellicamento,stimolazione,stuzzicamento,intossicazione,velenosità,pallore,vergogna,pudore,discolpa,adrenalina,urgenza,avvio,avanzamento,ruggine,perfidia,spregio,malignità,malvagità,sfacciatagine,conflitto,screzio,brutto_rapporto,reattività,ferocia,violenza,irruenza,veemenza,prepotenza,rimpianto,disorientamento,scombussolamento,sensazione,patimento,stento,travaglio,tribolazione,spasimo,strazio,male,struggimento,avvilimento,amarezza,malinconia,tetragine,dolore,solarità,godimento,appagamento,spensieratezza,comodità,benessere,consolazione,tranquillità,sollievo,agio,ristoro,solidarietà,sostegno,disagio,permalosità,incertezza,perplessità,riserva,titubanza,dilemma,complicità,connivenza,puntiglio,ripicca,esacerbazione,deterioramento,aggravio,bene,predilezione,attrazione,concupiscenza,desiderio,fiamma,voluttà,brama,bramosia,fame,fingordigia,giovane_amore,amore_materno,amore_fraterno,avversione,brio,vitalità,vivacità,amore_coniugale,amor_proprio,ossequio,rispetto,formicolio,affanno,delirio,deferenza,dedizione,idolatria,affezione,retrosia,soggezione,attaccamento,dolcezza,sollecitudine,tenerezza,attenzione,riguardo,fervore,focosità,veemenza,anatema,maledizione,abominazione,condanna,deplorazione,deprecazione,dispregio,riprovazione,abbattimento,avvilimento,desolazione,sconfortamenrto,sconsolatezza,biasimo,disistima,zelo,foga,impeto,sbandata,sbandamento,convito,simposio,convivio,convivialità,tripudio,gaiezza,allegrezza,calma,abulia,fiacchezza,libido,libidine,lussuria,ebollizione,effervescenza,smania,scioltezza,morbidezza,grazia,delicatezza,spontaneità,volubilità,frivolezza,sventatezza,superficialità,serenità,responsabilità,esultazione,criminalità,criminosità,neofobia,immobilismo,passatismo,omofobia,conservatorismo,sfiducia,ginecofobia,fallocrazia,maschilismo,infelicità,sgomento,mestizia,letizia,confusione,trasporto,inibizione,smania,eccitabilità,nervosità,scontento,pensiero,suscettibilità,ispidità,rudezza,ruvidezza,scontrosità,spigolosità,intrattabilitàcomplicità,connivenza,puntiglio,ripicca,esacerbazione,deterioramento,aggravio,giovane_amore,amore_materno,amore_fraterno,brio,vitalità,vivacità,amore_coniugale,amor_proprio,ossequio,rispetto,deferenza,dedizione,idolatria,affezione,attaccamento,dolcezza,sollecitudine,tenerezza,attenzione,riguardo,fervore,focosità,veemenza,alacrità,zelo,foga,impeto,sbandata,sbandamento,convito,simposio,convivio,convivialità,tripudio,gaiezza,allegrezza,calma,abulia,fiacchezza,libido,libidine,lussuria,ebollizione,effervescenza,smania,scioltezza,morbidezza,grazia,delicatezza,spontaneità,volubilità,frivolezza,sventatezza,superficialità,serenità,responsabilità,esultazione,criminalità,criminosità,neofobia,immobilismo,passatismo,omofobia,conservatorismo,sfiducia,ginecofobia,fallocrazia,maschilismo,complicità,connivenza,puntiglioripicca,esacerbazione,deterioramento,aggravio,giovane_amore,amore_materno,amore_fraterno,brio,vitalità,vivacità,amore_coniugale,amor_proprio,ossequio,rispetto,deferenza,dedizione,idolatria,affezione,attaccamento,dolcezza,sollecitudine,tenerezza,attenzione,riguardo,fervore,focosità,veemenza,alacrità,zelo,foga,impeto,sbandata,sbandamento,convito,simposio,convivio,convivialità,tripudio,gaiezza,allegrezza,calma,abulia,fiacchezza,libido,libidine,lussuria,ebollizione,effervescenza,smania,scioltezza,morbidezza,grazia,delicatezza,spontaneità,volubilità,frivolezza,sventatezza,superficialità,serenità,responsabilità,esultazione,criminalità,criminosità,neofobia,immobilismo,passatismo,omofobia,conservatorismo,sfiducia,ginecofobia,fallocrazia,maschilismo,complicità,connivenza,puntiglio_ripicca,esacerbazione,deterioramento,aggravio,giovane_amore,amore_materno,amore_fraterno,brio,vitalità,vivacità,amore_coniugale,amor_proprio,ossequio,rispetto,deferenza,dedizione,idolatria,affezione,attaccamento,dolcezza,sollecitudine,tenerezza,attenzione,riguardo,fervore,focosità,veemenza,alacrità,zelo,foga,impeto,sbandata,sbandamento,convito,simposio,convivio,convivialità,tripudio,gaiezza,allegrezza,calma,abulia,fiacchezza,libido,libidine,lussuria,ebollizione,effervescenza,smania,scioltezza,morbidezza,grazia,delicatezza,spontaneità,volubilità,frivolezza,sventatezza,superficialità,serenità,responsabilità,esultazione,criminalità,criminosità,neofobia,immobilismo,passatismo,omofobia,conservatorismo,sfiducia,ginecofobia,fallocrazia,maschilismo']","""chiesa"" sta a ""cattedrale"" come ""emozione"" sta a  "
230,IT,cuscino,cuscino_gonfiabile,pentolame,"['pentola', 'pipetta_contagocce', 'scaldavivande', 'piatto', 'piano_cottura', 'teglia', 'vassoio', 'pentola_smaltata', 'griglia', 'graticola', 'piastra', 'padella', 'pentolino', 'schiumarola', 'pentola_a_vapore', 'spatola', 'stoviglie,schiumaiola,wok,pentola_a_pressione,siringa_dosatrice,bollilatte,pentola_antiaderente,bollitore,padellino,tegame,pirottino']","""cuscino"" sta a ""cuscino_gonfiabile"" come ""pentolame"" sta a  "
231,IT,contenitore,vaso_da_fiori,computer,"['computer_portatile', 'desktop', 'tablet', 'smartphone', 'supercomputer', 'iphone', 'ipad', 'monitor,pc,laptop']","""contenitore"" sta a ""vaso_da_fiori"" come ""computer"" sta a  "
232,IT,tamburo,bongo,automobile,"['limousine', 'decappottabile', 'ambulanza', 'spiaggina', 'station_wagon', 'autobus', 'rottame', 'taxi', 'auto_a_noleggio', 'auto_compatta', 'auto_coupé', 'cruiser', 'volante_della_polizia', 'auto_pattuglia', 'gazzella_della_polizia', 'auto_a_pannelli_solari', 'auto_elettrica', 'auto_a_tetto_rigido', 'hatchback', 'macchina_hot-rod', 'jeep', 'landrover', 'auto_in_prestito', 'mini_auto', 'minivan', 'modellino', 'safety_car', 'macchina_da_corsa', 'auto_da_corsa', 'auto_da_competizione', 'roadster', 'runabout', 'macchina_a_due_posti', 'berlina', 'auto_sportiva', 'suv', 'macchina_stanley', 'auto_a_vapore', 'auto_di_serie', 'auto_utilitaria', 'pullman', 'turismo', 'auto_usata', 'auto_di_seconda_mano', 'familiare,giardinetta,monovolume,automobile_di_serie,cabrio,cabriolet,defender,auto-carro,camion,fuoristrada,macchina_di_sicurezza,microcar,macchinetta,macchina_cinquanta,monoposto']","""tamburo"" sta a ""bongo"" come ""automobile"" sta a  "
233,IT,automobile,auto_in_prestito,letto,"['letto_a_castello', 'cuccetta', 'letto_su_misura', 'letto_da_incasso', 'lettino', 'letto_da_viaggio', 'divano_letto', 'capezzale', 'letto_a_due_piazze', 'letto_a_baldacchino', 'amaca', 'letto_a_sacco', 'letto_matrimoniale', 'letto_a_scomparsa', 'letto_a_doghe', 'letto_a_piattaforma', 'letto_singolo', 'letto_con_pediera', 'letto_estraibile', 'letti_gemelli', 'letto_ad_acqua', 'letto_da_una_piazza_e_mezzo', ""letto_alla_francese,letto_king_size,letto_queen_size,letto_contenitore,poltrona_letto,culla,letto_pieghevole,brandina,letto_a_sommier,letto_d'_ospedale,futon,lettino_da_viaggio""]","""automobile"" sta a ""auto_in_prestito"" come ""letto"" sta a  "
234,IT,sedile,sedia,dolcetto,"['lecca-lecca', 'barretta_di_cioccolato', 'barretta_di_carruba', 'caramella', 'sfere_al_cacao_e_brandy', 'tortino', 'bonbon', 'croccante', 'toffee', 'mou', 'butterscotch', 'bastoncino_di_zucchero', 'candy_corn', 'caramello', 'zucchero_filato', 'fili_di_caramello', 'confetto', 'zucchero_fondente', 'fudge', 'giuggiola', 'mela_caramellata', 'caramella_a_menta', 'caramelle_balsamiche', 'caramelle_di_gelatina', 'caramelle_gommose_kiss', 'liquirizia', 'life_saver', 'caramelle_al_propoli', 'marshmallow', 'marzapane', 'mandorlato', 'torrone', 'barrette_energetiche', 'barretta_di_arachidi', 'palline_di_popcorn', 'pralina', 'cristalli_di_zucchero', 'zucchero_candito', 'prugna_di_zucchero', 'caramella_morbida', 'tartufo', 'tartufo_al_cioccolato', 'lokum', 'uovo_di_pasqua', ""pasta_di_zucchero,zollette_di_zucchero,orsetti_gommosi,caramelle_all'_orzo,caramella_a_cocacola,caramella_rossana,caramella_alla_frutta,barretta_proteica,rotelle_di_liquirizia,caramella_mou,galatine,caramella_frizzante""]","""sedile"" sta a ""sedia"" come ""dolcetto"" sta a  "
235,IT,emozione,aggravamento,gioiello,"['bracciale', 'perlina', 'bijou', 'bling', 'bling-bling', 'bracciale_rigido', 'orecchini_a_clip', 'gemello', 'orecchino', 'gioia', 'gemma', 'pietra_preziosa', 'collana', 'fermaglio', 'anello', 'gioiello_a_banda', 'fermacravatta', 'perline_cannette', 'cavigliera', 'armilla', 'orecchini_pendenti', 'orecchini_chandelier', 'gioielli_della_corona', 'diamante', 'smeraldo', 'perla', 'rubino', 'zaffiro', 'solitario', 'catena', 'laccetto', 'collana_intrecciata', 'girocollo', 'collare', 'collare_per_cani', 'collarina', 'spilla', 'spilla_da_cravatta', 'spilletta', 'anellino', 'anello_di_fidanzamento', 'anello_da_lutto', 'anello_con_sigillo', 'anello_a_sigillo', 'fede_nuziale', 'anello_matrimoniale', 'icy', 'punto_luce', 'perle_seme', 'tarocchi_del_sole', 'diadema,bigiotteria,ciondolo,scarabeo,pendentif,cammeo,vezzo,monile,bracciale_schiava,brillante,orecchino_a_monachella,tiara,vezzo_di_perle,collana_di_perle,collieur,bracciale_manchette,ear_cuff,knuckle_ring,rivière,bracciale_tennis,trilogy']","""emozione"" sta a ""aggravamento"" come ""gioiello"" sta a  "
