,Language,a,b,c,d,prompts
241,RO,plasă_de_păr,material,plăcintă,"['patiserie', 'produse_de_patiserie', 'mâncare', 'mâncare_solidă', 'solid', 'materie', 'entitate_fizică', 'entitate', 'indo-european', 'limbă_indo-europeană', 'indo-hittite', 'limbaj_natural', 'grai', 'limbă', 'comunicare_lingvistică', 'comunicare', 'abstracție', 'entitate_abstractă']","""plasă_de_păr"" este pentru ""material"" cum ""plăcintă"" este pentru "
242,RO,cadă,entitate_fizică,plăcintă,"['patiserie', 'produse_de_patiserie', 'mâncare', 'mâncare_solidă', 'solid', 'materie', 'entitate_fizică', 'entitate', 'indo-european', 'limbă_indo-europeană', 'indo-hittite', 'limbaj_natural', 'grai', 'limbă', 'comunicare_lingvistică', 'comunicare', 'abstracție', 'entitate_abstractă']","""cadă"" este pentru ""entitate_fizică"" cum ""plăcintă"" este pentru "
243,RO,prajitor_de_pâine,obiect_fizic,plasă_de_păr,"['plasă', 'rețea', 'împletitură', 'angrenare', 'țesătură', 'pânză', 'material', 'stofă', 'artefact', 'unitate', 'obiect', 'obiect_fizic', 'entitate_fizică', 'entitate']","""prajitor_de_pâine"" este pentru ""obiect_fizic"" cum ""plasă_de_păr"" este pentru "
244,RO,lamâie,fruct,tv,"['dispozitiv', 'mașinărie', 'receptor', 'sistem_de_recepție', 'set', 'echipament_electronic', 'echipament', 'artefact', 'uniteate', 'obiect', 'obiect_fizic', 'entitate_fizică', 'entitate', 'emițător', 'telecomunicație', 'telecom', 'mediu']","""lamâie"" este pentru ""fruct"" cum ""tv"" este pentru "
245,RO,agendă,comunicare_scrisă,agendă,"['jurnal', 'scris', 'material_scris', 'scriere', 'comunicare_scrisă', 'limbă_scrisă', 'alb_și_negru', 'comunicare', 'abstracție', 'entitate_abstractă', 'entitate', 'carte', 'volum', 'produs', 'fabricație', 'creație', 'artefact', 'unitate', 'obiect', 'obiect_fizic', 'entitate_fizică']","""agendă"" este pentru ""comunicare_scrisă"" cum ""agendă"" este pentru "
246,RO,agendă,material_scris,jachetă,"['haine', 'veston', 'pardesiu', 'haină_exterioară', 'veșmânt', 'îmbrăcăminte', 'articol_de_îmbrăcăminte', 'acoperământ', 'confecție', 'purtabil', 'podoabă', 'bun_de_consum', 'căptușeală', 'marfă', 'bun_comercial', 'bun', 'artefact', 'unitate', 'obiect', 'obiect_fizic', 'entitate_fizică', 'entitate']","""agendă"" este pentru ""material_scris"" cum ""jachetă"" este pentru "
247,RO,colier,obiect,grepfrut,"['citric', 'fruct_citric', 'fruct', 'fruct_comestibil', 'produs_agricol', 'verdețuri', 'cărucior', 'mâncare', 'materie', 'obiect_natural', 'entitate_fizică', 'unitate', 'entitate', 'obiect', 'obiect_fizic']","""colier"" este pentru ""obiect"" cum ""grepfrut"" este pentru "
248,RO,raft,obiect_fizic,deodorant,"['articol_cosmetic', 'articol_de_toaleată', 'artefact', 'unitate', 'obiect', 'obiect_fizic', 'entitate_fizică', 'entitate']","""raft"" este pentru ""obiect_fizic"" cum ""deodorant"" este pentru "
249,RO,patiserie,fruct_comestibil,agendă,"['jurnal', 'scris', 'material_scris', 'scriere', 'comunicare_scrisă', 'limbă_scrisă', 'alb_și_negru', 'comunicare', 'abstracție', 'entitate_abstractă', 'entitate', 'carte', 'volum', 'produs', 'fabricație', 'creație', 'artefact', 'unitate', 'obiect', 'obiect_fizic', 'entitate_fizică']","""patiserie"" este pentru ""fruct_comestibil"" cum ""agendă"" este pentru "
250,RO,trotuar,obiect,brățară,"['bijuterie', 'panglică', 'bandă', 'alunecare', 'artefact', 'unitate', 'obiect', 'obiect_fizic', 'entitate_fizică', 'entitate', 'podoabă', 'decorațiune', 'ornament', 'ornamentare']","""trotuar"" este pentru ""obiect"" cum ""brățară"" este pentru "
251,RO,plasă_de_păr,entitate_fizică,vedere,"['carte_poștală', 'corespondență', 'primă_clasă', 'corespondență_de_primă_clasă', 'comunicare_scrisă', 'limbă_scrisă', 'alb_și_negru', 'poștă', 'comunicare', 'mesaj', 'abstracție', 'entitate_abstractă', 'entitate']","""plasă_de_păr"" este pentru ""entitate_fizică"" cum ""vedere"" este pentru "
252,RO,birou,obiect,pulover,"['haine', 'veșmânt', 'îmbrăcăminte', 'articol_de_îmbrăcăminte', 'acoperământ', 'confecție', 'purtabil', 'podoabă', 'bun_de_consum', 'căptușeală', 'marfă', 'bun_comercial', 'bun', 'artefact', 'uniteate', 'obiect', 'obiect_fizic', 'entitate_fizică', 'entitate']","""birou"" este pentru ""obiect"" cum ""pulover"" este pentru "
253,RO,carnet,entitate,benzină,"['carburant', 'hidrocabură', 'substanță', 'compus_organic', 'materie', 'compus', 'compus_chimic', 'entitate_fizică', 'chimic', 'substanță_chimică', 'entitate', 'material', 'chestie', 'parte', 'porțiune', 'parte_componentă', 'componentă', 'element_constitutiv', 'relație', 'abstracție', 'entitate_abstractă']","""carnet"" este pentru ""entitate"" cum ""benzină"" este pentru "
254,RO,tv,mediu,ac_de_păr,"['ac', 'încheietoare', 'atașare', 'clemă', 'fixa', 'delimitare', 'constrângere', 'dispozitiv', 'artefact', 'unitate', 'obiect', 'obiect_fizic', 'entitate_fizică', 'entitate']","""tv"" este pentru ""mediu"" cum ""ac_de_păr"" este pentru "
255,RO,birou,mobilă,carnețel,"['bloc_de_desen', 'bloc_de_hârtie', 'blocnotes', 'hârtie', 'material', 'chestie', 'substanță', 'materie', 'parte', 'porțiune', 'parte_componentă', 'componentă', 'element_constitutiv', 'entitate_fizică', 'relație', 'entitate', 'abstracție', 'entitate_abstractă']","""birou"" este pentru ""mobilă"" cum ""carnețel"" este pentru "
256,RO,benzină,entitate,cremă_de_soare,"['cremă', 'loțiune', 'unguent', 'emolient', 'articol_cosmetic', 'articol_de_toaleată', 'artefact', 'unitate', 'obiect', 'obiect_fizic', 'entitate_fizică', 'entitate']","""benzină"" este pentru ""entitate"" cum ""cremă_de_soare"" este pentru "
257,RO,divan,entitate_fizică,storcător,"['ustensilă', 'entitate_fizică', 'entitate', 'unitate', 'obiect', 'obiect_fizic', 'presă_de_stors', 'ustensilă_de_bucătărie', 'unealtă', 'artefact']","""divan"" este pentru ""entitate_fizică"" cum ""storcător"" este pentru "
258,RO,rochie,obiect,carnet,"['carte', 'volum', 'produs', 'fabricație', 'creație', 'artefact', 'uniteate', 'obiect', 'obiect_fizic', 'entitate_fizică', 'entitate', 'calculator_portabil', 'calculator_personal', 'pc', 'microcalculator', 'calculatori_digital', 'calculator', 'mașinărie_de_calcul', 'dispozitiv_de_calcul', 'procesor_date', 'calculator_electronic', 'sistem_de_procesare_a_informațiilor', 'mașinărie', 'dispozitiv']","""rochie"" este pentru ""obiect"" cum ""carnet"" este pentru "
259,RO,prajitor_de_pâine,obiect,calculator,"['dispozitiv', 'mașinărie', 'gadget', 'artefact', 'unitate', 'obiect', 'obiect_fizic', 'entitate_fizică', 'entitate', 'expert', 'persoană', 'individual', 'cineva', 'muritor', 'suflet', 'agent_cauzal', 'cauză', 'agenție_cauzală', 'organism', 'ființă', 'ființă_vie', 'lucru_animat']","""prajitor_de_pâine"" este pentru ""obiect"" cum ""calculator"" este pentru "
260,RO,tv,mașinărie,periuță,"['perie', 'articol_cosmetic', 'articol_de_toaleată', 'unealtă', 'artefact', 'uniteate', 'obiect', 'obiect_fizic', 'entitate_fizică', 'entitate', 'mustață', 'păr_facial', 'păr', 'acoperire_corporală', 'căptușeală', 'acoperire_naturală', 'înveliș', 'obiect_natural']","""tv"" este pentru ""mașinărie"" cum ""periuță"" este pentru "
261,RO,cămașă,entitate,carnet,"['carte', 'volum', 'produs', 'fabricație', 'creație', 'artefact', 'uniteate', 'obiect', 'obiect_fizic', 'entitate_fizică', 'entitate', 'calculator_portabil', 'calculator_personal', 'pc', 'microcalculator', 'calculatori_digital', 'calculator', 'mașinărie_de_calcul', 'dispozitiv_de_calcul', 'procesor_date', 'calculator_electronic', 'sistem_de_procesare_a_informațiilor', 'mașinărie', 'dispozitiv']","""cămașă"" este pentru ""entitate"" cum ""carnet"" este pentru "
262,RO,trotuar,cărare,fustă,"['haine', 'veșmânt', 'îmbrăcăminte', 'articol_de_îmbrăcăminte', 'acoperământ', 'confecție', 'purtabil', 'podoabă', 'bun_de_consum', 'căptușeală', 'marfă', 'bun_comercial', 'bun', 'artefact', 'uniteate', 'obiect', 'obiect_fizic', 'entitate_fizică', 'entitate']","""trotuar"" este pentru ""cărare"" cum ""fustă"" este pentru "
263,RO,fotografie,entitate_fizică,patiserie,"['mâncare', 'cocă', 'firtură', 'mixtură', 'amestec', 'produs_alimentar', 'produs_de_mâncat', 'nutrient', 'substanță', 'materie', 'entitate_fizică', 'entitate', 'produse_de_patiserie', 'mâncare_solidă', 'solid']","""fotografie"" este pentru ""entitate_fizică"" cum ""patiserie"" este pentru "
264,RO,storcător,obiect,rochie,"['haine', 'veșmânt', 'îmbrăcăminte', 'articol_de_îmbrăcăminte', 'acoperământ', 'confecție', 'purtabil', 'podoabă', 'bun_de_consum', 'căptușeală', 'marfă', 'bun_comercial', 'bun', 'artefact', 'unitate', 'obiect', 'obiect_fizic', 'entitate_fizică', 'entitate']","""storcător"" este pentru ""obiect"" cum ""rochie"" este pentru "
265,RO,plăcintă,comunicare_lingvistică,benzină,"['carburant', 'hidrocabură', 'substanță', 'compus_organic', 'materie', 'compus', 'compus_chimic', 'entitate_fizică', 'chimic', 'substanță_chimică', 'entitate', 'material', 'chestie', 'parte', 'porțiune', 'parte_componentă', 'componentă', 'element_constitutiv', 'relație', 'abstracție', 'entitate_abstractă']","""plăcintă"" este pentru ""comunicare_lingvistică"" cum ""benzină"" este pentru "
266,RO,colier,obiect_fizic,calculator,"['dispozitiv', 'mașinărie', 'gadget', 'artefact', 'unitate', 'obiect', 'obiect_fizic', 'entitate_fizică', 'entitate', 'expert', 'persoană', 'individual', 'cineva', 'muritor', 'suflet', 'agent_cauzal', 'cauză', 'agenție_cauzală', 'organism', 'ființă', 'ființă_vie', 'lucru_animat']","""colier"" este pentru ""obiect_fizic"" cum ""calculator"" este pentru "
267,RO,fustă,căptușeală,parfum,"['articol_cosmetic', 'articol_de_toaleată', 'artefact', 'unitate', 'obiect', 'obiect_fizic', 'entitate_fizică', 'entitate']","""fustă"" este pentru ""căptușeală"" cum ""parfum"" este pentru "
268,RO,cremă_de_soare,unguent,cremă_de_soare,"['cremă', 'loțiune', 'unguent', 'emolient', 'articol_cosmetic', 'articol_de_toaleată', 'artefact', 'unitate', 'obiect', 'obiect_fizic', 'entitate_fizică', 'entitate']","""cremă_de_soare"" este pentru ""unguent"" cum ""cremă_de_soare"" este pentru "
269,RO,ceașcă,obiect,birou,"['mobilă', 'masă', 'articol_de_mobilier', 'mobilare', 'artefact', 'unitate', 'obiect', 'obiect_fizic', 'entitate_fizică', 'entitate']","""ceașcă"" este pentru ""obiect"" cum ""birou"" este pentru "
270,PT,poltrona,cadeira,sofá,"['mobília', 'assento', 'peça_de_mobiliário', 'artigo_de_mobiliário', 'mobiliário', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física', 'entidade']","""poltrona"" está para ""cadeira"" assim como ""sofá"" está para "
271,PT,rede_de_cabelo,material,tarte,"['pastelaria', 'produtos_assados_no_forno', 'comida', 'comida_sólida', 'sólido', 'matéria', 'entidade_física', 'entidade', 'indo-europeu', 'língua_indo-europeia', 'indo_hitita', 'língua_natural', 'língua', 'linguagem', 'comunicação_linguística', 'comunicação', 'abstracção', 'entidade_abstracta']","""rede_de_cabelo"" está para ""material"" assim como ""tarte"" está para "
272,PT,banheira,entidade_física,tarte,"['pastelaria', 'produtos_assados_no_forno', 'comida', 'comida_sólida', 'sólido', 'matéria', 'entidade_física', 'entidade', 'indo-europeu', 'língua_indo-europeia', 'indo_hitita', 'língua_natural', 'língua', 'linguagem', 'comunicação_linguística', 'comunicação', 'abstracção', 'entidade_abstracta']","""banheira"" está para ""entidade_física"" assim como ""tarte"" está para "
273,PT,torradeira,objecto_físico,rede_de_cabelo,"['rede', 'malha', 'tecido', 'pano', 'material', 'têxtil', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física', 'entidade']","""torradeira"" está para ""objecto_físico"" assim como ""rede_de_cabelo"" está para "
274,PT,limão,fruto,televisão,"['dispositivo', 'máquina', 'receptor', 'sistema_de_recepção', 'aparelho', 'equipamento_electrónico', 'equipamento', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física', 'entidade', 'transmissão', 'telecomunicação', 'meio']","""limão"" está para ""fruto"" assim como ""televisão"" está para "
275,PT,diário,comunicação_escrita,diário,"['escrita', 'material_escrito', 'pedaço_de_escrita', 'comunicação_escrita', 'linguagem_escrita', 'preto_e_branco', 'comunicação', 'abstração', 'entidade_abstrata', 'entidade', 'livro', 'volume', 'produto', 'produção', 'criação', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física']","""diário"" está para ""comunicação_escrita"" assim como ""diário"" está para "
276,PT,diário,material_escrito,jaqueta,"['roupa', 'casaco', 'roupa_exterior', 'vestuário', 'artigo_de_vestuário', 'vestimenta', 'vestível', 'traje', 'bens_de_consumo', 'cobertura', 'produto', 'bem_comercial', 'bem', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física', 'entidade']","""diário"" está para ""material_escrito"" assim como ""jaqueta"" está para "
277,PT,colar,objeto,toranja,"['citrino', 'fruto', 'fruto_comestível', 'produto', 'fruta_e_vegetais', 'comida', 'matéria', 'objecto_natural', 'entidade_física', 'unidade', 'entidade', 'objecto', 'objeto_físico']","""colar"" está para ""objeto"" assim como ""toranja"" está para "
278,PT,prateleira,objeto_físico,desodorizante,"['artigos_de_toalete', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física', 'entidade']","""prateleira"" está para ""objeto_físico"" assim como ""desodorizante"" está para "
279,PT,pastelaria,fruto_comestível,diário,"['escrita', 'material_escrito', 'pedaço_de_escrita', 'comunicação_escrita', 'linguagem_escrita', 'preto_e_branco', 'comunicação', 'abstração', 'entidade_abstrata', 'entidade', 'livro', 'volume', 'produto', 'produção', 'criação', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física']","""pastelaria"" está para ""fruto_comestível"" assim como ""diário"" está para "
280,PT,passeio,objeto,pulseira,"['jóias', 'anel', 'faixa', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física', 'entidade', 'adorno', 'decoração', 'ornamento', 'ornamentação']","""passeio"" está para ""objeto"" assim como ""pulseira"" está para "
281,PT,rede_de_cabelo,entidade_física,carta_postal,"['carta', 'correspondência', 'primeira_classe', 'correio_de_primeira_classe', 'comunicação_escrita', 'língua_escrita', 'preto_e_branco', 'correio', 'comunicação', 'mensagem', 'abstracção', 'entidade_abstracta', 'entidade']","""rede_de_cabelo"" está para ""entidade_física"" assim como ""carta_postal"" está para "
282,PT,secretária,objeto,camisola,"['roupa', 'vestuário', 'artigo_de_vestuário', 'vestimenta', 'vestível', 'traje', 'bens_de_consumo', 'cobertura', 'produto', 'bem_comercial', 'bem', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física', 'entidade']","""secretária"" está para ""objeto"" assim como ""camisola"" está para "
283,PT,livro_de_apontamentos,entidade,gasolina,"['combustível', 'hidrocarboneto', 'substância', 'matéria', 'composto', 'composto_químico', 'entidade_física', 'químico', 'substância_química', 'entidade', 'material', 'coisa', 'parte', 'porção', 'parte_componente', 'componente', 'constituinte', 'relação', 'abstração', 'entidade_abstrata', 'composto_orgânico']","""livro_de_apontamentos"" está para ""entidade"" assim como ""gasolina"" está para "
284,PT,televisão,meio,alfinete_de_cabelo,"['alfinete', 'colchete', 'gancho', 'fixação', 'restrição', 'constrangimento', 'dispositivo', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física', 'entidade']","""televisão"" está para ""meio"" assim como ""alfinete_de_cabelo"" está para "
285,PT,secretária,mobília,bloco_de_notas,"['maço', 'maço_de_papel', 'bloco', 'papel', 'material', 'coisa', 'substância', 'matéria', 'parte', 'porção', 'parte_componente', 'componente', 'constituinte', 'entidade_física', 'relação', 'entidade', 'abstracção', 'entidade_abstracta']","""secretária"" está para ""mobília"" assim como ""bloco_de_notas"" está para "
286,PT,gasolina,entidade,protector_solar,"['creme', 'loção', 'pomada', 'emoliente', 'higiene', 'artigos_de_higiene', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física', 'entidade']","""gasolina"" está para ""entidade"" assim como ""protector_solar"" está para "
287,PT,sofá,entidade_física,espremedor,"['utensílio', 'entidade_física', 'entidade', 'unidade', 'objecto', 'objeto_físico', 'utensílio_de_cozinha', 'instrumento', 'artefacto']","""sofá"" está para ""entidade_física"" assim como ""espremedor"" está para "
288,PT,vestido,objeto,livro_de_apontamentos,"['livro', 'volume', 'produto', 'produção', 'criação', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física', 'entidade', 'computador_portátil', 'computador_pessoal', 'microcomputador', 'computador_digital', 'computador', 'máquina_computacional', 'dispositivo_computacional', 'processador_de_dados', 'computador_electrónico', 'sistema_de_processamento_de_informação', 'máquina', 'dispositivo']","""vestido"" está para ""objeto"" assim como ""livro_de_apontamentos"" está para "
289,PT,torradeira,objecto,computador,"['dispositivo', 'máquina', 'gadget', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física', 'entidade', 'especialista', 'pessoa', 'indivíduo', 'alguém', 'mortal', 'alma', 'agente_causal', 'causa', 'agência_causal', 'organismo', 'ser', 'coisa_viva', 'coisa_animada']","""torradeira"" está para ""objecto"" assim como ""computador"" está para "
290,PT,televisão,máquina,escova_de_dentes,"['escova', 'higiene', 'artigos_de_higiene', 'instrumento', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física', 'entidade', 'bigode', 'pelo_facial', 'cabelo', 'cobertura_corporal', 'cobertura', 'cobertura_natural', 'objecto_natural']","""televisão"" está para ""máquina"" assim como ""escova_de_dentes"" está para "
291,PT,camisa,entidade,livro_de_apontamentos,"['livro', 'volume', 'produto', 'produção', 'criação', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física', 'entidade', 'computador_portátil', 'computador_pessoal', 'microcomputador', 'computador_digital', 'computador', 'máquina_computacional', 'dispositivo_computacional', 'processador_de_dados', 'computador_electrónico', 'sistema_de_processamento_de_informação', 'máquina', 'dispositivo']","""camisa"" está para ""entidade"" assim como ""livro_de_apontamentos"" está para "
292,PT,passeio,caminho,saia,"['roupa', 'vestuário', 'artigo_de_vestuário', 'vestimenta', 'vestível', 'traje', 'bens_de_consumo', 'cobertura', 'produto', 'bem_comercial', 'bem', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física', 'entidade']","""passeio"" está para ""caminho"" assim como ""saia"" está para "
293,PT,fotografia,entidade_física,pastelaria,"['comida', 'massa', 'mistura', 'produtos_alimentícios', 'produto_alimentar', 'nutriente', 'substância', 'matéria', 'entidade_física', 'entidade', 'produtos_assados_no_forno', 'comida_sólida', 'sólido']","""fotografia"" está para ""entidade_física"" assim como ""pastelaria"" está para "
294,PT,espremedor,objecto,vestido,"['roupa', 'vestimenta', 'vestuário', 'artigo_de_roupa', 'veste', 'vestível', 'traje', 'bens_de_consumo', 'cobertura', 'produto', 'bem_comercial', 'bem', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física', 'entidade']","""espremedor"" está para ""objecto"" assim como ""vestido"" está para "
295,PT,tarte,comunicação_linguística,gasolina,"['combustível', 'hidrocarboneto', 'substância', 'matéria', 'composto', 'composto_químico', 'entidade_física', 'químico', 'substância_química', 'entidade', 'material', 'coisa', 'parte', 'porção', 'parte_componente', 'componente', 'constituinte', 'relação', 'abstração', 'entidade_abstrata', 'composto_orgânico']","""tarte"" está para ""comunicação_linguística"" assim como ""gasolina"" está para "
296,PT,colar,objeto_físico,computador,"['dispositivo', 'máquina', 'gadget', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física', 'entidade', 'especialista', 'pessoa', 'indivíduo', 'alguém', 'mortal', 'alma', 'agente_causal', 'causa', 'agência_causal', 'organismo', 'ser', 'coisa_viva', 'coisa_animada']","""colar"" está para ""objeto_físico"" assim como ""computador"" está para "
297,PT,saia,cobertura,perfume,"['higiene', 'artigos_de_higiene', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física', 'entidade']","""saia"" está para ""cobertura"" assim como ""perfume"" está para "
298,PT,protector_solar,pomada,protector_solar,"['creme', 'loção', 'pomada', 'emoliente', 'higiene', 'artigos_de_higiene', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física', 'entidade']","""protector_solar"" está para ""pomada"" assim como ""protector_solar"" está para "
299,PT,chávena,objeto,secretária,"['mobília', 'mesa', 'peça_de_mobiliário', 'artigo_de_mobiliário', 'mobiliário', 'artefacto', 'unidade', 'objeto', 'objeto_físico', 'entidade_física', 'entidade']","""chávena"" está para ""objeto"" assim como ""secretária"" está para "
300,MK,фотелја,"стол,_столче,_столица","диван,_отоман","['мебел', 'седало', 'парче_мебел', 'опремување', 'артефакт', 'парче', 'објект', 'физички_објект', 'физички_ентитет', 'ентитет']","Односот меѓу зборовите ""фотелја"" и ""стол,_столче,_столица"" е еднаков со односот меѓу зборовите ""диван,_отоман"" и "
301,MK,мрежа_за_коса,материјал,пита,"['печиво', 'пекарски_производи', 'храна', 'цврста_храна', 'цврсто', 'елемент,_материја', 'физички_ентитет', 'ентитет', 'индоевропски', 'индоевропски_јазик', 'природен_јазик', 'јазик', 'јазична_комуникација', 'комуникација', 'апстракција', 'апстрактен_ентитет']","Односот меѓу зборовите ""мрежа_за_коса"" и ""материјал"" е еднаков со односот меѓу зборовите ""пита"" и "
302,MK,када,физички_ентитет,пита,"['печиво', 'пекарски_производи', 'храна', 'цврста_храна', 'цврсто', 'елемент,_материја', 'физички_ентитет', 'ентитет', 'индоевропски', 'индоевропски_јазик', 'природен_јазик', 'јазик', 'јазична_комуникација', 'комуникација', 'апстракција', 'апстрактен_ентитет']","Односот меѓу зборовите ""када"" и ""физички_ентитет"" е еднаков со односот меѓу зборовите ""пита"" и "
303,MK,тостер,физички_објект,мрежа_за_коса,"['мрежа', 'котелец', 'ткаенина', 'крпа', 'материјал', 'текстил', 'артефакт', 'парче', 'објект', 'физички_објект', 'физички_ентитет', 'ентитет']","Односот меѓу зборовите ""тостер"" и ""физички_објект"" е еднаков со односот меѓу зборовите ""мрежа_за_коса"" и "
304,MK,лимон,овошје,ТВ,"['уред', 'машина', 'приемник', 'приеемен_систем', 'телевизор', 'електронска_опрема', 'опрема', 'артефакт', 'парче', 'објект', 'физички_објект', 'физички_ентитет', 'ентитет', 'пренос', 'телекомуникации', 'телеком', 'медиум']","Односот меѓу зборовите ""лимон"" и ""овошје"" е еднаков со односот меѓу зборовите ""ТВ"" и "
305,MK,дневник,пишана_комуникација,дневник,"['пишување,_пишан_труд', 'пишан_материјал', 'дел_од_напишаното', 'пишана_комуникација', 'пишан_јазик', 'црно_бело', 'комуникација', 'апстракција', 'апстрактен_ентитет', 'ентитет', 'книга', 'том', 'производ', 'производство', 'креација', 'артефакт', 'парче', 'објект', 'физички_објект', 'физички_ентитет']","Односот меѓу зборовите ""дневник"" и ""пишана_комуникација"" е еднаков со односот меѓу зборовите ""дневник"" и "
306,MK,дневник,пишан_материјал,жакет,"['гардероба', 'капут', 'горни_облеки', 'парче_облека', 'облека', 'алишта', 'потрошувачки_добра', 'прекривка', 'стока', 'трговски_стоки', 'роба', 'артефакт', 'парче', 'објект', 'физички_објект', 'физички_ентитет', 'ентитет']","Односот меѓу зборовите ""дневник"" и ""пишан_материјал"" е еднаков со односот меѓу зборовите ""жакет"" и "
307,MK,ѓердан,објект,цитрон,"['агруми', 'овошје', 'овошје_за_јадење', 'производ', 'зелени_добра', 'зеленчук', 'градинарски_растенија', 'храна', 'елемент,_материја', 'природен_објект', 'физички_ентитет', 'парче', 'ентитет', 'објект', 'физички_објект']","Односот меѓу зборовите ""ѓердан"" и ""објект"" е еднаков со односот меѓу зборовите ""цитрон"" и "
308,MK,полица,физички_објект,дезодоранс,"['тоалетен_прибор', 'тоалетни_производи', 'артефакт', 'парче', 'објект', 'физички_објект', 'физички_ентитет', 'ентитет']","Односот меѓу зборовите ""полица"" и ""физички_објект"" е еднаков со односот меѓу зборовите ""дезодоранс"" и "
309,MK,печиво,овошје_за_јадење,дневник,"['пишување,_пишан_труд', 'пишан_материјал', 'дел_од_напишаното', 'пишана_комуникација', 'пишан_јазик', 'црно_бело', 'комуникација', 'апстракција', 'апстрактен_ентитет', 'ентитет', 'книга', 'том', 'производ', 'производство', 'креација', 'артефакт', 'парче', 'објект', 'физички_објект', 'физички_ентитет']","Односот меѓу зборовите ""печиво"" и ""овошје_за_јадење"" е еднаков со односот меѓу зборовите ""дневник"" и "
310,MK,тротоар,објект,бразлетна,"['накит', 'појас', 'лента', 'долниште', 'артефакт', 'парче', 'објект', 'физички_објект', 'физички_ентитет', 'ентитет', 'украс', 'декор', 'орнамент', 'украсување']","Односот меѓу зборовите ""тротоар"" и ""објект"" е еднаков со односот меѓу зборовите ""бразлетна"" и "
311,MK,мрежа_за_коса,физички_ентитет,разгледница,"['картичка', 'преписка', 'прва_класа', 'пишана_комуникација', 'пишан_јазик', 'црно_бело', 'пошта', 'комуникација', 'порака', 'апстракција', 'апстрактен_ентитет', 'ентитет']","Односот меѓу зборовите ""мрежа_за_коса"" и ""физички_ентитет"" е еднаков со односот меѓу зборовите ""разгледница"" и "
312,MK,"биро,_клупа",објект,џемпер,"['гардероба', 'парче_облека', 'облека', 'потрошувачки_добра', 'прекривка', 'стока', 'трговски_стоки', 'роба', 'артефакт', 'парче', 'објект', 'физички_објект', 'физички_ентитет', 'ентитет']","Односот меѓу зборовите ""биро,_клупа"" и ""објект"" е еднаков со односот меѓу зборовите ""џемпер"" и "
313,MK,бележник,ентитет,бензин,"['гориво', 'јеглеводород', 'состојка', 'органско_соединение', 'елемент,_материја', 'соединение', 'хемиско_соединение', 'физички_ентитет', 'хемикалија', 'хемиска_состојка', 'ентитет', 'суровина', 'материјал', 'дел', 'составен_дел', 'компонента', 'составка', 'однос', 'апстракција', 'апстрактен_ентитет']","Односот меѓу зборовите ""бележник"" и ""ентитет"" е еднаков со односот меѓу зборовите ""бензин"" и "
314,MK,ТВ,медиум,игла_за_коса,"['безопасна_игла', 'прицврстувач,_суста', 'зацврстувач', 'задршка', 'скованост', 'направа', 'артефакт', 'парче', 'објект', 'физички_објект', 'физички_ентитет', 'ентитет']","Односот меѓу зборовите ""ТВ"" и ""медиум"" е еднаков со односот меѓу зборовите ""игла_за_коса"" и "
315,MK,"биро,_клупа",мебел,notepad,"['подлога', 'таблет', 'хартија', 'материјал', 'состојка', 'елемент,_материја', 'дел', 'компјутерски_дел', 'компонента', 'составен_дел', 'физички_ентитет', 'однос', 'ентитет', 'апстракција', 'апстректен_ентитет']","Односот меѓу зборовите ""биро,_клупа"" и ""мебел"" е еднаков со односот меѓу зборовите ""notepad"" и "
316,MK,бензин,ентитет,крема_за_сончање,"['крема', 'лосион', 'мелем,_мевлем', 'тоалетен_прибор', 'тоалетни_производи', 'артефакт', 'парче', 'објект', 'физички_објект', 'физички_ентитет', 'ентитет']","Односот меѓу зборовите ""бензин"" и ""ентитет"" е еднаков со односот меѓу зборовите ""крема_за_сончање"" и "
317,MK,"диван,_отоман",физички_ентитет,соковник,"['прибор', 'физички_ентитет', 'ентитет', 'парче', 'објект', 'физички_објект', 'цедалка', 'кујнски_прибор', 'изведба', 'артефакт']","Односот меѓу зборовите ""диван,_отоман"" и ""физички_ентитет"" е еднаков со односот меѓу зборовите ""соковник"" и "
